@relation 'flopRank Instances list'

@attribute playersLeft numeric
@attribute position numeric
@attribute flopRank numeric
@attribute id numeric

@data
3,2,-1,3958924
3,2,390807,3958927
3,1,391030,3958929
3,2,744376,3958933
3,1,368343,3958935
3,3,373285,3958940
9,5,-1,3959644
9,8,-1,3959656
9,7,-1,3959664
9,1,-1,3959677
9,9,-1,3959834
9,7,-1,3960081
9,9,743432,3960192
9,5,-1,3960197
9,4,-1,3960205
9,3,-1,3960213
9,1,-1,3960220
7,4,-1,3960312
6,1,383487,3960316
6,6,306762,3960327
6,4,-1,3960331
6,3,-1,3960336
6,6,-1,3960345
6,4,398740,3960349
6,2,263991,3960353
7,6,388637,3960363
8,5,-1,3960369
7,7,-1,3960379
7,6,-1,3960385
8,3,-1,3960389
9,1,-1,3960395
9,7,-1,3960410
9,5,-1,3960447
8,2,-1,3960453
9,1,1485179,3960460
8,8,384276,3960476
7,5,368644,3960481
6,1,244738,3960484
6,6,-1,3960495
6,4,-1,3960499
6,3,-1,3960504
8,6,306647,3960513
8,5,-1,3960520
8,5,-1,3960588
8,3,377472,3960594
9,7,386453,3960616
9,5,-1,3960623
9,4,354068,3960691
9,2,744457,3960698
9,1,399272,3960706
9,9,-1,3960723
9,6,356814,3960789
8,4,209248,3960796
8,7,-1,3960807
8,6,-1,3960814
8,5,-1,3960821
7,2,368710,3960826
7,1,399387,3960832
7,5,-1,3960843
7,4,-1,3960849
7,2,304382,3960854
7,1,306774,3960860
7,7,-1,3960873
7,6,-1,3960879
7,3,-1,3960883
8,2,-1,3960889
8,1,304447,3960896
8,8,-1,3960911
8,7,-1,3960918
8,5,381526,3960924
8,3,-1,3960930
8,2,211627,3960937
9,1,-1,3960944
9,8,-1,3960960
9,6,-1,3960967
9,5,-1,3960975
9,4,-1,3960983
9,7,-1,3961035
9,6,-1,3961043
9,2,361387,3961098
9,1,384242,3961106
8,4,-1,3961118
9,1,1114874,3961123
9,8,-1,3961139
9,7,-1,3961147
9,5,399557,3961154
9,1,366132,3961159
5,3,-1,3966426
6,1,-1,3966429
6,5,-1,3966439
6,2,-1,3966442
6,1,337769,3966447
6,1,-1,3966453
7,7,394890,3966465
7,6,-1,3966471
7,5,-1,3966477
7,4,361569,3966483
8,2,335210,3966488
7,6,-1,3966500
9,9,378781,3966510
2,1,399427,3971358
2,1,384164,3971360
2,2,377679,3971363
7,6,-1,3976856
9,1,395188,3976858
9,9,-1,3976875
9,8,-1,3976883
9,7,-1,3976891
9,6,-1,3976899
9,5,-1,3976907
9,5,-1,3976916
9,4,337770,3976924
9,2,-1,3976931
9,4,-1,3976972
9,3,-1,3976980
9,2,-1,3976988
9,1,-1,3976996
9,9,385923,3977013
9,8,-1,3977021
9,7,-1,3977029
9,6,384410,3977037
9,1,337547,3977041
9,8,367796,3977057
8,6,-1,3977064
8,4,-1,3977070
8,2,-1,3977538
9,9,-1,3977553
9,7,-1,3977570
9,6,-1,3977588
8,4,395980,3977595
4,2,306827,3977601
4,1,180688,3977604
4,4,-1,3977611
4,2,382262,3977613
4,4,363769,3977619
4,2,366276,3977621
4,3,-1,3977626
3,3,386090,3977630
5,3,-1,3977633
6,2,-1,3977637
7,6,372869,3977647
6,3,367940,3977651
6,2,-1,3977656
6,1,383516,3977661
6,5,-1,3977671
8,2,366134,3977674
7,6,-1,3977686
5,1,397598,3977688
5,2,363954,3977694
5,5,334830,3977702
4,3,377867,3977705
3,3,1114538,3977709
3,2,392149,3977711
4,2,388846,3977714
4,1,381525,3977717
4,4,275708,3977724
4,3,377494,3977727
6,5,-1,3977733
6,4,-1,3977738
6,1,399429,3977741
6,6,-1,3977752
6,5,-1,3977757
6,1,-1,3977759
7,7,-1,3977771
6,5,-1,3977776
8,2,742946,3977779
8,8,-1,3977793
8,5,297312,3977798
8,4,-1,3977805
8,3,1114282,3977812
8,2,377728,3977819
9,1,394894,3977826
8,8,395402,3977842
8,6,-1,3977848
8,4,-1,3977854
8,2,-1,3977860
7,7,744029,3977873
6,5,-1,3977878
9,6,-1,3978600
9,5,-1,3978608
9,4,-1,3978616
9,3,-1,3978624
9,9,-1,3978639
9,8,-1,3978647
9,5,743945,3978653
9,3,306099,3978660
9,1,-1,3978667
9,9,-1,3978684
9,8,-1,3978692
9,7,-1,3978700
8,1,-1,3978763
8,8,-1,3978778
9,6,-1,3978784
9,3,-1,3978790
9,2,399105,3978798
9,1,383319,3978806
9,9,-1,3978823
9,1,2225145,3978944
9,9,-1,3978961
9,4,-1,3978965
8,2,-1,3978972
8,1,-1,3978979
8,8,-1,3978994
8,7,-1,3979001
8,6,-1,3979008
7,5,-1,3979015
9,4,-1,3979021
9,3,-1,3979029
9,9,-1,3979284
9,4,-1,3979468
9,3,-1,3979476
9,1,390683,3979483
9,8,2163281,3979499
9,6,-1,3979506
9,5,-1,3979514
9,4,-1,3979522
8,3,-1,3979530
9,2,384431,3979537
9,1,-1,3979545
9,6,-1,3979589
9,5,399638,3979597
8,4,-1,3979605
9,3,-1,3979612
9,2,-1,3979620
9,1,363950,3979628
9,9,-1,3979645
9,8,-1,3979653
8,6,368348,3979660
8,6,-1,3979668
9,3,-1,3979673
9,2,-1,3979681
9,1,-1,3979689
9,9,-1,3979706
9,8,-1,3979714
9,7,337769,3979722
9,6,396893,3979730
9,5,-1,3979738
9,4,-1,3979746
9,3,-1,3979754
9,2,377628,3979762
9,8,-1,3979777
9,6,-1,3979784
9,7,-1,3979874
9,6,377303,3979882
9,4,-1,3979889
9,3,399273,3979897
9,2,375258,3979905
9,1,377136,3979913
9,8,-1,3979929
9,6,-1,3979936
9,2,306255,3979951
9,1,1115194,3979959
9,9,337759,3979976
8,4,-1,3980010
8,3,-1,3980017
8,1,-1,3980023
9,1,392993,3980031
9,4,368528,3980183
9,3,-1,3980191
9,9,-1,3980206
9,8,368149,3980214
9,3,363363,3980248
8,7,-1,3980261
9,7,-1,3980269
9,6,-1,3980277
9,5,-1,3980285
9,7,-1,3980686
7,6,335140,3980694
7,5,-1,3980700
7,4,378235,3980706
6,1,388755,3980710
6,1,374573,3980716
6,2,385921,3980723
6,5,-1,3980732
6,4,743605,3980737
6,3,-1,3980742
6,1,1485182,3980746
6,4,337770,3980755
6,3,368475,3980760
6,2,359194,3980765
6,1,390682,3980770
6,5,743665,3980780
4,3,-1,3980784
5,3,399441,3980788
4,2,273455,3980792
5,5,361389,3980799
5,4,393062,3980803
5,2,-1,3980806
5,1,380967,3980810
5,5,-1,3980819
5,4,303720,3980823
5,3,744528,3980827
5,2,-1,3980831
5,1,306814,3980835
5,5,396529,3980844
5,4,-1,3980848
5,2,363039,3980851
5,5,306269,3980859
5,4,-1,3980863
5,3,-1,3980867
6,3,361570,3980872
6,4,-1,3980879
6,2,-1,3980883
6,5,-1,3980892
6,4,-1,3980897
6,3,381161,3980902
6,2,383826,3980907
6,1,399233,3980912
6,6,337041,3980923
9,6,-1,3982969
9,5,-1,3982977
9,3,-1,3982984
9,2,337571,3982992
9,8,-1,3983315
8,6,-1,3983322
7,5,-1,3983329
6,4,-1,3983335
6,2,-1,3983339
6,5,-1,3983348
6,4,744637,3983353
6,5,-1,3983360
8,8,391049,3983369
9,6,1115778,3983375
9,5,333013,3983383
9,7,332827,3983474
9,3,-1,3983489
9,1,398190,3983496
9,6,372925,3983600
9,5,388839,3983608
9,4,-1,3983616
8,2,394162,3983623
8,1,-1,3983630
9,8,-1,3983645
9,7,-1,3983653
8,4,-1,3983659
9,2,-1,3983665
9,9,-1,3983681
9,7,386598,3983688
9,8,-1,3983788
7,5,-1,3983794
8,2,-1,3983798
9,1,-1,3983805
9,8,744200,3983821
9,7,-1,3983829
9,6,244556,3983837
9,2,-1,3983872
9,1,388648,3983880
9,7,-1,3983895
9,6,368475,3983903
9,5,363743,3983911
8,4,389950,3983919
8,3,392501,3983926
8,1,395980,3983932
8,6,-1,3983945
8,5,1114819,3983952
8,4,-1,3983959
8,1,-1,3983964
6,5,-1,3983976
6,5,1114998,3983982
6,3,379875,3983986
6,1,363743,3983990
6,6,-1,3984001
6,5,365898,3984006
6,4,361389,3984011
6,3,361556,3984016
6,1,-1,3984020
6,4,-1,3984029
6,2,385879,3984033
6,6,1114364,3984043
8,3,-1,3984046
8,2,383685,3984053
8,8,-1,3984067
8,7,-1,3984074
8,5,390483,3984080
8,4,396865,3984087
8,3,-1,3984094
7,7,-1,3984106
7,6,367797,3984112
7,5,-1,3984118
7,4,-1,3984124
7,3,-1,3984130
6,2,-1,3984136
5,1,-1,3984141
5,5,397569,3984150
6,5,382245,3984155
5,3,394135,3984159
6,2,399386,3984163
9,9,333009,3984176
8,7,306633,3984183
8,7,2131779,3984191
9,6,-1,3984198
8,1,-1,3984682
8,3,373273,3984724
8,2,330450,3984731
8,1,393186,3984738
9,9,1114636,3984754
8,6,744404,3984760
9,4,330450,3984766
9,3,-1,3984774
9,6,-1,3984816
9,5,399387,3985134
9,8,-1,3985146
8,6,744532,3985153
9,6,363771,3985161
9,5,390676,3985169
9,2,-1,3985175
9,6,-1,3985758
9,5,367966,3985766
9,1,-1,3985791
9,8,-1,3985807
9,6,367978,3986004
9,4,1113984,3986011
8,8,275890,3986024
8,5,-1,3986029
8,4,367757,3986036
8,2,-1,3986042
8,1,-1,3986049
6,5,-1,3986061
6,4,-1,3986066
6,3,-1,3986071
8,1,-1,3986075
8,8,-1,3986090
9,5,-1,3986095
9,3,372741,3986102
9,2,-1,3986110
9,9,-1,3986126
9,3,-1,3986129
9,2,356631,3986137
9,1,306423,3986145
9,8,744747,3986161
9,7,380061,3986169
9,6,-1,3986177
9,5,375289,3986185
8,3,-1,3986192
9,2,1485175,3986199
9,8,152113,3986214
9,7,335389,3986222
9,4,394642,3986228
9,3,363940,3986236
8,1,368628,3986243
8,8,386642,3986258
6,5,-1,3986263
5,2,2227792,3986266
5,1,359194,3986270
5,5,368712,3986279
4,3,377469,3986282
7,5,361206,3986288
7,4,387738,3986294
8,3,-1,3986300
7,1,391755,3986306
7,7,-1,3986319
7,6,392290,3986325
7,5,-1,3986331
7,4,372854,3986337
7,3,381709,3986343
7,1,379470,3986348
6,6,273510,3986360
7,6,381669,3986366
6,1,-1,3986368
7,4,-1,3986377
7,3,1114856,3986383
9,5,-1,3988854
9,1,-1,3988859
7,4,-1,3988871
7,3,389767,3988877
7,2,-1,3988883
7,6,1115719,3988894
7,5,-1,3988900
6,4,-1,3988906
5,1,242204,3988909
6,3,395216,3988916
6,2,-1,3988921
6,1,-1,3988926
6,5,363714,3988936
8,1,275483,3988938
7,7,244570,3988952
8,8,-1,3988960
9,6,-1,3988966
9,7,392485,3989096
8,4,-1,3989102
8,3,-1,3989109
9,1,394680,3989115
7,6,-1,3989129
8,6,-1,3989136
8,5,-1,3989143
9,9,-1,3989285
9,4,-1,3989349
9,3,-1,3989357
8,6,-1,3989369
7,2,-1,3989373
7,5,334844,3989383
6,4,-1,3989389
6,2,368162,3989393
8,6,-1,3989403
7,4,304424,3989409
7,2,-1,3989414
8,1,383723,3989420
8,8,-1,3989435
8,3,395402,3989438
8,1,361572,3989444
7,5,366249,3989456
7,3,-1,3989461
7,2,-1,3989467
8,8,-1,3989480
8,5,-1,3989485
8,4,-1,3989492
8,3,-1,3989499
9,1,-1,3989505
9,9,273483,3989522
9,7,-1,3989529
9,2,-1,3989533
9,7,-1,3989567
9,5,396867,3989574
9,4,-1,3989582
9,3,-1,3989590
7,2,-1,3989598
7,6,-1,3989609
7,3,-1,3989613
7,2,-1,3989619
6,6,152126,3989630
7,5,-1,3989635
9,8,381329,3989693
9,7,385333,3989701
9,6,386623,3989709
9,5,365404,3989717
4,4,-1,3993469
6,1,299692,3993470
7,7,399613,3993482
7,5,743281,3993487
7,3,376585,3993492
7,2,390807,3993498
7,1,392860,3993504
7,6,-1,3993516
7,4,744674,3993521
7,2,382044,3993526
7,7,-1,3993538
9,8,-1,3993546
9,7,-1,3993554
8,5,744330,3993561
8,4,-1,3993568
9,3,-1,3993575
9,2,-1,3993583
8,1,-1,3993591
8,7,383994,3993605
8,6,304084,3993612
8,5,244751,3993619
8,4,-1,3993626
8,2,-1,3993632
8,7,-1,3993645
8,6,-1,3993652
7,4,-1,3993658
7,3,-1,3993664
6,2,-1,3993670
5,3,-1,3993677
5,2,-1,3993681
5,5,-1,3993689
5,2,-1,3993691
4,3,389403,3993697
5,5,333008,3993703
5,2,1485176,3993705
4,3,337702,3993711
5,4,1115353,3993716
5,3,-1,3993720
5,5,382072,3993727
5,4,-1,3993731
5,2,1114322,3993734
5,1,368460,3993738
5,4,368707,3993746
5,3,-1,3993750
5,2,363951,3993754
2,1,393200,3993758
2,1,384062,3993760
2,1,359194,3993762
4,4,-1,3996884
4,2,213825,3996886
4,1,399430,3996889
4,3,-1,3996895
4,2,398697,3996898
4,4,394888,3996904
4,3,-1,3996907
4,2,306818,3996910
4,4,-1,3996916
4,4,302072,3996920
4,2,-1,3996922
4,2,377094,3996926
4,1,360659,3996929
4,4,2163239,3996936
4,3,744630,3996939
4,1,375453,3996941
4,4,1114046,3996948
3,2,-1,3996950
3,1,744713,3996952
3,3,386542,3996957
2,2,302068,3996959
2,1,384089,3996960
2,1,379995,3996962
2,2,381347,3996965
2,2,377754,3996967
2,2,399088,3996969
2,1,335337,3996970
2,1,379680,3996972
2,2,1115805,3996975
2,1,377482,3996976
2,2,363938,3996979
2,1,389767,3996980
2,2,337532,3996983
2,1,1115388,3996984
2,2,1485177,3996987
2,1,383910,3996988
2,1,382234,3996990
2,1,1115492,3996992
2,1,377643,3996994
2,2,361574,3996997
2,1,395370,3996998
2,1,365235,3997000
2,2,337209,3997003
2,1,365954,3997004
2,2,337393,3997007
2,2,368475,3997009
2,1,392808,3997010
2,1,1115675,3997012
2,1,388401,3997014
2,2,377131,3997017
2,1,379697,3997018
2,2,332996,3997021
2,1,381642,3997022
2,1,306620,3997024
2,1,332463,3997026
2,2,354433,3997029
2,2,397059,3997031
2,1,742931,3997032
2,2,332969,3997035
8,1,-1,3998203
8,8,-1,3998218
8,2,-1,3998220
8,1,-1,3998227
8,1,385008,3998305
8,8,-1,3998320
8,6,-1,3998326
2,2,389755,3999073
2,1,363701,3999074
2,2,379966,3999077
2,2,392132,3999079
2,2,391783,3999081
2,1,744480,3999082
2,1,1114170,3999084
2,2,356616,3999087
2,2,358996,3999089
2,2,365586,3999091
3,3,392825,3999094
2,1,335207,3999098
2,1,329901,3999100
2,2,268567,3999103
2,2,392288,3999105
2,1,365924,3999106
2,1,306813,3999108
2,1,395370,3999110
2,2,399555,3999113
2,1,361390,3999114
2,1,377498,3999116
2,1,363559,3999118
2,2,395219,3999121
2,1,302070,3999122
3,3,-1,3999126
3,3,275874,3999129
3,1,304447,3999130
3,1,-1,3999133
3,3,-1,3999138
3,3,365911,3999141
5,1,368693,3999142
5,5,-1,3999151
5,2,381446,3999153
4,4,-1,3999160
6,6,-1,3999412
5,1,-1,3999413
6,4,-1,3999421
6,6,392951,3999429
6,4,-1,3999433
6,3,399639,3999438
6,2,303719,3999443
6,2,388753,3999449
6,5,-1,3999458
6,4,-1,3999463
6,3,-1,3999468
6,1,-1,3999472
7,1,337585,3999518
7,7,-1,3999531
7,6,-1,3999537
7,4,-1,3999542
7,2,-1,3999547
5,4,-1,3999556
5,3,-1,3999560
4,2,396709,3999564
2,1,306410,3999567
8,7,-1,4001039
9,4,-1,4001735
9,1,-1,4001741
9,2,-1,4002556
9,9,-1,4002572
9,8,-1,4002580
9,2,-1,4002613
8,1,-1,4002621
8,8,392952,4002636
9,8,1114438,4002644
9,7,-1,4002652
9,5,395441,4002659
9,4,-1,4002667
9,3,-1,4002675
6,1,384078,4004415
6,5,391032,4004425
6,3,373400,4004429
7,1,-1,4004433
7,6,-1,4004445
7,5,-1,4004451
7,4,391417,4004457
8,7,-1,4004467
8,4,-1,4004472
8,3,-1,4004479
8,1,304435,4004485
7,4,395414,4004496
7,2,209248,4004501
7,6,-1,4004512
7,1,-1,4004514
7,6,-1,4004526
7,5,-1,4004532
5,3,-1,4005020
5,2,361569,4005024
5,1,744688,4005028
5,5,-1,4005037
5,4,395402,4005041
5,3,-1,4005045
5,2,365601,4005049
5,1,368654,4005053
5,4,-1,4005061
5,5,-1,4005067
5,4,398923,4005071
5,3,-1,4005075
4,1,743095,4005078
4,1,393240,4005082
4,2,366137,4005087
4,2,743957,4005091
4,4,392965,4005097
6,4,-1,4005101
6,3,-1,4005106
6,2,-1,4005111
5,5,-1,4005120
4,2,366148,4005122
4,1,-1,4005125
4,4,397062,4005132
4,3,743106,4005135
4,4,-1,4005140
4,3,363924,4005143
4,2,214006,4005146
4,4,-1,4005152
4,3,-1,4005155
4,3,306803,4005159
4,2,-1,4005162
4,2,366121,4005166
4,1,387569,4005169
4,3,-1,4005175
4,1,365391,4005177
4,2,-1,4005182
4,1,-1,4005185
4,3,-1,4005191
4,3,-1,4005195
4,4,375487,4005200
5,4,-1,4005204
5,3,-1,4005208
5,2,-1,4005212
5,1,-1,4005216
3,2,-1,4005222
3,3,398918,4005226
7,4,-1,4005230
6,2,-1,4005819
6,5,399607,4005828
5,4,211629,4005833
4,3,-1,4005837
4,4,-1,4005842
4,2,390403,4005844
4,1,337767,4005847
4,4,-1,4005854
4,1,-1,4005855
4,4,-1,4005862
4,3,271116,4005865
4,2,337701,4005868
5,4,-1,4005874
5,3,-1,4005878
5,2,275875,4005882
4,4,-1,4005889
4,3,-1,4005892
4,1,-1,4005894
5,4,-1,4005901
5,1,378952,4005903
5,4,398541,4005911
5,2,1115353,4005914
4,3,-1,4005920
4,4,396878,4005925
5,2,361377,4007098
5,2,-1,4007103
5,5,275652,4007111
5,2,275889,4007113
7,7,-1,4007123
7,6,387738,4007129
7,5,337754,4007135
8,5,-1,4007142
8,4,-1,4007149
8,2,-1,4007155
6,1,304255,4007162
5,5,-1,4007172
6,3,-1,4013088
5,2,-1,4013452
5,1,-1,4013456
5,2,395201,4013462
5,1,393162,4013466
5,5,744555,4013475
4,3,-1,4013478
4,4,388259,4013483
2,2,367770,4013485
2,1,375479,4013486
2,1,337590,4013488
2,2,397074,4013491
2,2,381708,4013493
2,2,376922,4013495
2,1,1115730,4013496
2,2,388650,4013499
2,1,377499,4013500
2,2,365953,4013503
2,2,363585,4013505
2,2,398880,4013507
2,2,399260,4013509
2,1,373465,4013510
2,2,273455,4013513
2,1,332618,4013514
2,1,394642,4013516
2,2,381135,4013519
2,1,304451,4013520
2,2,1115688,4013523
2,2,306802,4013525
2,1,368164,4013526
2,2,390487,4013529
2,1,386286,4013530
2,2,332281,4013533
2,1,382228,4013534
2,1,337759,4013536
4,2,386467,4013539
4,3,381160,4013544
4,1,386612,4013546
4,4,744561,4013553
4,3,-1,4013556
4,1,-1,4013558
4,2,384062,4013563
4,1,337753,4013566
4,3,1115381,4013572
4,1,239824,4013574
4,3,365769,4013607
5,2,372897,4013610
5,5,397022,4013618
5,4,1114187,4013622
6,3,743311,4013626
6,2,302072,4013631
6,1,384046,4013636
6,6,368121,4013647
3,3,-1,4013650
3,2,330070,4013652
3,3,361391,4013656
3,2,328237,4013658
2,1,381527,4013675
2,1,361374,4013677
2,2,743834,4013680
2,1,382006,4013681
2,1,398529,4013683
2,2,363923,4013686
2,2,273509,4013688
3,1,-1,4013689
3,2,399612,4013693
3,1,381304,4013695
3,3,-1,4013700
2,1,337576,4013701
2,1,358814,4013703
2,2,377854,4013706
2,2,379458,4013708
2,1,332943,4013709
2,2,368530,4013712
2,2,365924,4013714
2,1,306086,4013715
2,1,390131,4013717
2,1,337590,4013719
2,2,373235,4013722
2,1,368514,4013723
2,2,395441,4013726
2,1,744644,4013727
2,2,398895,4013730
2,2,392147,4013732
2,1,363571,4013733
9,7,-1,4014062
9,6,275888,4014070
8,3,-1,4014076
8,2,743298,4014083
8,1,398879,4014090
6,3,-1,4014100
6,2,-1,4014105
6,6,393980,4014115
6,5,-1,4014120
6,5,-1,4014126
6,1,-1,4014128
6,3,-1,4014136
4,4,211446,4014461
4,1,244949,4014462
4,3,379459,4014468
4,4,-1,4014473
4,1,381850,4014474
4,4,394331,4014481
4,2,-1,4014483
4,1,1114777,4014486
5,5,306592,4014494
5,2,396541,4014496
5,5,-1,4014504
5,4,-1,4014508
5,3,388558,4014512
5,1,361025,4014515
4,2,392498,4014521
4,1,380018,4014524
4,2,375663,4014529
4,1,-1,4014532
4,3,-1,4014538
4,1,-1,4014540
4,3,-1,4014546
4,1,-1,4014548
4,3,398346,4014554
4,3,-1,4014558
4,2,386091,4014561
4,1,-1,4014564
4,3,-1,4014570
4,2,395410,4014573
3,3,1115622,4014578
3,1,-1,4014579
3,1,304410,4014582
3,3,-1,4014587
3,3,361361,4014590
3,2,399607,4014592
3,1,397607,4014594
3,3,397261,4014599
3,1,390650,4014600
3,2,302072,4014604
3,1,396357,4014606
3,3,-1,4014611
3,2,379120,4014613
3,1,383725,4014615
3,2,368602,4014619
3,1,390104,4014621
3,2,366292,4014625
4,1,392119,4014627
7,2,-1,4014821
7,7,-1,4014833
8,6,-1,4014839
8,5,-1,4014846
8,4,-1,4014853
8,2,-1,4014859
8,1,-1,4014866
7,1,368711,4014874
7,7,-1,4014887
7,6,743476,4014893
7,5,399429,4014899
6,2,363909,4014903
6,5,399258,4014912
5,2,380020,4014915
5,1,-1,4014919
5,3,-1,4014926
4,2,381303,4014930
5,4,390863,4014936
5,3,374530,4014940
5,1,-1,4014943
5,4,-1,4014951
5,5,-1,4014957
4,2,302044,4014959
4,4,1114714,4014965
4,3,306255,4014968
5,2,-1,4016056
6,1,366329,4016060
6,6,368513,4016071
6,4,-1,4016075
8,3,-1,4016080
9,7,-1,4016092
7,4,-1,4016098
7,5,-1,4016106
7,4,744707,4016112
7,3,399400,4016118
7,6,-1,4016128
7,2,377868,4016131
7,1,377864,4016137
7,7,-1,4016150
7,5,399623,4016155
7,4,-1,4016161
7,3,-1,4016167
7,1,397090,4016172
7,7,-1,4016185
7,2,390991,4016187
7,1,-1,4016193
7,6,1115398,4016205
8,4,-1,4016210
8,3,381893,4016217
8,2,-1,4016224
8,1,744215,4016231
7,6,-1,4016244
7,5,368700,4016250
7,4,-1,4016256
7,3,366263,4016262
7,7,-1,4016273
7,6,-1,4016279
7,5,-1,4016285
6,2,-1,4016289
6,6,-1,4016299
6,5,-1,4016304
6,4,-1,4016309
6,2,-1,4016313
6,6,-1,4016323
4,1,366329,4016324
4,4,-1,4016331
4,3,-1,4016334
4,3,-1,4016338
4,1,388611,4016340
4,4,-1,4016347
4,3,-1,4016350
4,2,373179,4016353
4,3,-1,4016358
4,2,396543,4016361
4,4,-1,4016367
4,2,-1,4016369
4,1,1485176,4016372
4,4,-1,4016379
4,3,392838,4016382
4,1,337588,4016384
4,2,303901,4016389
4,2,742944,4016393
4,1,330633,4016396
4,3,273328,4016402
7,3,-1,4016406
7,4,743471,4016414
7,4,-1,4016421
7,3,-1,4016427
7,2,744682,4016433
7,6,-1,4016444
7,5,-1,4016450
7,2,-1,4016454
7,7,399625,4016466
8,7,387375,4016473
8,4,392302,4016478
8,2,-1,4016484
8,1,-1,4016491
8,7,366236,4016505
8,6,-1,4016512
9,1,-1,4016515
9,9,361574,4016532
9,8,-1,4016540
9,7,-1,4016548
9,6,-1,4016556
9,5,-1,4016564
9,4,-1,4016572
9,3,-1,4016580
8,6,-1,4016783
2,1,744208,4017504
2,2,384190,4017507
2,1,337406,4017508
2,2,744641,4017511
2,2,399106,4017513
2,1,375559,4017514
3,2,-1,4017517
4,4,-1,4017522
9,4,337221,4026687
9,3,395436,4026695
9,8,-1,4026709
9,6,367981,4026716
4,3,1115551,4028220
4,2,399620,4028223
4,1,-1,4028226
4,4,-1,4028233
3,3,374936,4028242
3,2,-1,4028244
3,1,388845,4028246
3,3,-1,4028251
8,2,-1,4037087
8,1,-1,4037094
8,8,363898,4037109
8,7,-1,4037116
8,6,-1,4037123
9,5,-1,4037130
9,6,-1,4037270
9,1,-1,4037364
9,1,-1,4037403
9,5,337731,4037426
9,4,388468,4037434
8,3,-1,4037551
8,1,-1,4037557
8,7,-1,4037571
8,4,-1,4037576
9,2,393135,4037582
9,7,743605,4037596
9,6,388739,4037604
9,1,149747,4037608
8,1,-1,4037637
8,8,-1,4037652
8,6,395229,4037658
8,3,-1,4037663
8,2,-1,4037670
8,4,-1,4037680
8,3,395246,4037687
8,2,335350,4037694
8,1,744127,4037701
8,8,-1,4037716
8,7,2220222,4037723
8,2,-1,4037726
8,1,-1,4037733
8,7,-1,4037747
8,6,-1,4037754
6,3,-1,4037759
6,6,395402,4037768
6,5,-1,4037773
6,4,-1,4037778
6,6,-1,4037786
7,4,-1,4038648
7,2,-1,4038653
7,1,-1,4038659
6,6,-1,4038671
6,3,388843,4038674
6,2,-1,4038679
6,6,-1,4038689
7,6,-1,4038695
8,5,368344,4038701
8,4,-1,4038708
7,2,393203,4038714
7,1,398191,4038720
7,7,-1,4038733
7,5,-1,4038738
7,4,368616,4038744
7,3,399457,4038750
7,2,306762,4038756
7,1,1115496,4038762
6,5,-1,4038773
6,4,-1,4038778
6,3,368706,4038783
6,1,-1,4038787
8,8,-1,4038800
8,7,388823,4038807
8,6,-1,4038814
7,2,1115002,4038818
7,1,2220207,4038824
6,4,-1,4038834
6,2,337745,4038838
6,6,-1,4038848
9,5,-1,4038853
8,6,-1,4038887
7,3,366151,4038892
7,7,386608,4038903
6,3,-1,4038906
6,1,-1,4038910
7,7,-1,4038922
7,6,383981,4038928
7,5,-1,4038934
7,1,387557,4038937
7,6,743672,4038949
7,5,-1,4038955
7,4,-1,4038961
7,3,394524,4038967
7,2,-1,4038973
6,5,-1,4038983
6,4,-1,4038988
6,3,-1,4038993
7,2,-1,4038998
7,1,-1,4039004
7,7,-1,4039017
8,3,-1,4039020
8,2,393162,4039027
9,1,-1,4039034
9,8,-1,4039050
9,6,-1,4039057
9,5,-1,4039065
9,4,-1,4039073
9,3,-1,4039081
9,2,-1,4039089
9,6,-1,4039212
9,3,-1,4039218
9,2,-1,4039226
9,1,388832,4039234
9,9,-1,4039251
9,8,395345,4039259
9,6,-1,4039266
8,3,-1,4039272
8,2,396149,4039279
8,4,213993,4039289
8,3,388079,4039296
8,2,-1,4039303
9,8,388766,4039317
9,6,-1,4039324
9,5,-1,4039332
9,4,-1,4039340
9,3,-1,4039348
9,9,-1,4039363
9,7,395440,4039370
9,5,-1,4039377
9,3,-1,4039384
9,2,-1,4039392
9,9,-1,4039408
9,8,-1,4039416
4,1,306816,4109803
4,2,356813,4109808
4,4,381979,4109814
4,3,-1,4109817
4,3,399654,4109821
3,2,386389,4109824
3,1,398555,4109826
3,2,-1,4109830
3,3,-1,4109834
4,1,-1,4109835
4,2,335010,4109840
4,1,379639,4109843
3,2,382242,4109848
3,1,-1,4109850
3,3,-1,4109855
3,3,386205,4109858
9,5,-1,4111320
9,4,744720,4111328
9,8,-1,4111361
9,7,366135,4111369
9,6,-1,4111377
9,6,365965,4111426
8,3,275525,4111432
9,1,-1,4111438
9,8,-1,4111454
9,4,-1,4112175
9,1,-1,4112191
9,8,-1,4112207
9,7,-1,4112215
9,6,-1,4112223
9,2,-1,4112228
8,8,-1,4112253
8,8,-1,4112261
9,8,-1,4112269
8,7,380967,4112277
8,2,396176,4112280
8,1,-1,4112287
8,8,-1,4112302
9,7,-1,4112309
8,5,2101048,4112316
8,3,-1,4112322
8,2,375063,4112329
9,9,-1,4112344
8,4,-1,4112348
8,2,-1,4112354
9,9,388485,4112369
9,8,-1,4112377
9,8,-1,4112396
9,7,-1,4112404
9,6,-1,4112412
9,2,-1,4112764
8,7,-1,4112778
8,6,-1,4112785
8,4,744347,4112791
8,2,-1,4112797
9,4,-1,4113436
9,2,-1,4113443
9,1,-1,4113451
9,7,-1,4113466
