agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
Q-Learning,1,44,-897.600000000004,-0.07258064516129029,11271.0,186.0
Q-Learning,1,45,-902.600000000004,-0.04950495049504931,11372.0,101.0
Q-Learning,1,46,-905.8000000000039,-0.03855421686746972,11455.0,83.0
Q-Learning,1,47,-914.0000000000039,-0.061654135338345635,11588.0,133.0
Q-Learning,1,48,-922.7000000000038,-0.06304347826086933,11726.0,138.0
Q-Learning,1,49,-926.6000000000038,-0.04333333333333316,11816.0,90.0
Q-Learning,1,50,-933.7000000000038,-0.058196721311475186,11938.0,122.0
Q-Learning,1,51,-940.6000000000038,-0.05749999999999978,12058.0,120.0
Q-Learning,1,52,-950.1000000000038,-0.06506849315068469,12204.0,146.0
Q-Learning,1,53,-950.5000000000038,-0.007272727272727215,12259.0,55.0
Q-Learning,1,54,-952.3000000000037,-0.02608695652173901,12328.0,69.0
Q-Learning,1,55,-954.0000000000038,-0.024999999999999883,12396.0,68.0
Q-Learning,1,56,-973.4000000000038,-0.07918367346938807,12641.0,245.0
Q-Learning,1,57,-974.0000000000039,-0.010526315789473616,12698.0,57.0
Q-Learning,1,58,-979.0000000000039,-0.04950495049504931,12799.0,101.0
Q-Learning,1,59,-980.2000000000039,-0.019047619047618952,12862.0,63.0
Q-Learning,1,60,-988.5000000000039,-0.06194029850746245,12996.0,134.0
Q-Learning,1,61,-988.2000000000039,0.006250000000000015,13044.0,48.0
Q-Learning,1,62,-988.3000000000039,-0.001923076923076882,13096.0,52.0
Q-Learning,1,63,-991.400000000004,-0.037804878048780334,13178.0,82.0
Q-Learning,1,64,-996.000000000004,-0.047422680412370945,13275.0,97.0
Q-Learning,1,65,-1001.7000000000039,-0.052777777777777576,13383.0,108.0
Q-Learning,1,66,-1012.2000000000039,-0.06730769230769205,13539.0,156.0
Q-Learning,1,67,-1013.2000000000039,-0.016393442622950734,13600.0,61.0
Q-Learning,1,68,-1016.6000000000039,-0.039999999999999834,13685.0,85.0
Q-Learning,1,69,-1017.5000000000039,-0.014999999999999918,13745.0,60.0
Q-Learning,1,70,-1023.7000000000038,-0.05486725663716793,13858.0,113.0
Q-Learning,1,71,-1025.2000000000037,-0.02272727272727262,13924.0,66.0
Q-Learning,1,72,-1024.4000000000037,0.018604651162790673,13967.0,43.0
Q-Learning,1,73,-1030.6000000000038,-0.05486725663716793,14080.0,113.0
Q-Learning,1,74,-1034.9000000000037,-0.045744680851063646,14174.0,94.0
Q-Learning,1,75,-1034.5000000000036,0.008510638297872348,14221.0,47.0
Q-Learning,1,76,-1034.1000000000035,0.008510638297872348,14268.0,47.0
Q-Learning,1,77,-1037.8000000000036,-0.04204545454545438,14356.0,88.0
Q-Learning,1,78,-1038.3000000000036,-0.008928571428571366,14412.0,56.0
Q-Learning,1,79,-1040.2000000000037,-0.02714285714285702,14482.0,70.0
Q-Learning,1,80,-1043.5000000000036,-0.039285714285714125,14566.0,84.0
Q-Learning,1,81,-1043.3000000000036,0.0040816326530612465,14615.0,49.0
Q-Learning,1,82,-1047.0000000000036,-0.04204545454545438,14703.0,88.0
Q-Learning,1,83,-1048.1000000000035,-0.017741935483870878,14765.0,62.0
Q-Learning,1,84,-1046.7000000000035,0.037837837837837784,14802.0,37.0
Q-Learning,1,85,-1047.2000000000035,-0.008928571428571366,14858.0,56.0
Q-Learning,1,86,-1050.2000000000035,-0.03703703703703688,14939.0,81.0
Q-Learning,1,87,-1051.2000000000035,-0.016393442622950734,15000.0,61.0
Q-Learning,1,88,-1054.3000000000034,-0.037804878048780334,15082.0,82.0
Q-Learning,1,89,-1054.8000000000034,-0.008928571428571366,15138.0,56.0
Q-Learning,1,90,-1055.6000000000033,-0.013559322033898227,15197.0,59.0
Q-Learning,1,91,-1054.8000000000034,0.018604651162790673,15240.0,43.0
Q-Learning,1,92,-1054.3000000000034,0.010869565217391304,15286.0,46.0
Q-Learning,1,93,-1053.2000000000035,0.027499999999999948,15326.0,40.0
Q-Learning,1,94,-1056.0000000000034,-0.03544303797468339,15405.0,79.0
Q-Learning,1,95,-1054.9000000000035,0.027499999999999948,15445.0,40.0
Q-Learning,1,96,-1054.3000000000036,0.013333333333333326,15490.0,45.0
Q-Learning,1,97,-1054.4000000000035,-0.001923076923076882,15542.0,52.0
Q-Learning,1,98,-1063.4000000000035,-0.06382978723404231,15683.0,141.0
Q-Learning,1,99,-1061.5000000000034,0.059374999999999956,15715.0,32.0
Q-Learning,2,0,-51.700000000000536,-0.09102112676056433,568.0,568.0
Q-Learning,2,1,-71.60000000000062,-0.07960000000000034,818.0,250.0
Q-Learning,2,2,-139.50000000000074,-0.09301369863013717,1548.0,730.0
Q-Learning,2,3,-160.10000000000082,-0.08015564202334667,1805.0,257.0
Q-Learning,2,4,-224.50000000000114,-0.0926618705035976,2500.0,695.0
Q-Learning,2,5,-272.8000000000016,-0.0904494382022481,3034.0,534.0
Q-Learning,2,6,-322.6000000000021,-0.09071038251366213,3583.0,549.0
Q-Learning,2,7,-328.2000000000021,-0.052336448598130636,3690.0,107.0
Q-Learning,2,8,-362.0000000000024,-0.08688946015424237,4079.0,389.0
Q-Learning,2,9,-384.0000000000025,-0.0811808118081185,4350.0,271.0
Q-Learning,2,10,-416.7000000000028,-0.08650793650793721,4728.0,378.0
Q-Learning,2,11,-433.50000000000284,-0.07671232876712347,4947.0,219.0
Q-Learning,2,12,-447.70000000000283,-0.07357512953367877,5140.0,193.0
Q-Learning,2,13,-471.100000000003,-0.08210526315789521,5425.0,285.0
Q-Learning,2,14,-516.1000000000034,-0.089820359281438,5926.0,501.0
Q-Learning,2,15,-523.4000000000034,-0.05887096774193526,6050.0,124.0
Q-Learning,2,16,-539.0000000000034,-0.07536231884057983,6257.0,207.0
Q-Learning,2,17,-560.9000000000035,-0.08111111111111152,6527.0,270.0
Q-Learning,2,18,-579.4000000000036,-0.07838983050847485,6763.0,236.0
Q-Learning,2,19,-601.2000000000037,-0.08104089219330896,7032.0,269.0
Q-Learning,2,20,-630.8000000000039,-0.085302593659943,7379.0,347.0
Q-Learning,2,21,-638.5000000000039,-0.06015624999999977,7507.0,128.0
Q-Learning,2,22,-652.0000000000039,-0.07258064516129029,7693.0,186.0
Q-Learning,2,23,-654.4000000000038,-0.03199999999999986,7768.0,75.0
Q-Learning,2,24,-676.3000000000039,-0.08111111111111152,8038.0,270.0
Q-Learning,2,25,-680.8000000000039,-0.04687499999999981,8134.0,96.0
Q-Learning,2,26,-697.3000000000039,-0.07638888888888905,8350.0,216.0
Q-Learning,2,27,-713.000000000004,-0.07548076923076935,8558.0,208.0
Q-Learning,2,28,-732.5000000000041,-0.07926829268292715,8804.0,246.0
Q-Learning,2,29,-741.300000000004,-0.06330935251798538,8943.0,139.0
Q-Learning,2,30,-747.600000000004,-0.05526315789473663,9057.0,114.0
Q-Learning,2,31,-758.2000000000039,-0.06751592356687873,9214.0,157.0
Q-Learning,2,32,-780.200000000004,-0.0811808118081185,9485.0,271.0
Q-Learning,2,33,-782.4000000000041,-0.030136986301369732,9558.0,73.0
Q-Learning,2,34,-789.4000000000041,-0.05785123966942127,9679.0,121.0
Q-Learning,2,35,-804.800000000004,-0.07512195121951229,9884.0,205.0
Q-Learning,2,36,-813.800000000004,-0.06382978723404231,10025.0,141.0
Q-Learning,2,37,-820.000000000004,-0.05486725663716793,10138.0,113.0
Q-Learning,2,38,-835.800000000004,-0.07559808612440204,10347.0,209.0
Q-Learning,2,39,-845.700000000004,-0.06599999999999975,10497.0,150.0
Q-Learning,2,40,-858.000000000004,-0.07068965517241366,10671.0,174.0
Q-Learning,2,41,-871.8000000000039,-0.073015873015873,10860.0,189.0
Q-Learning,2,42,-872.900000000004,-0.017741935483870878,10922.0,62.0
Q-Learning,2,43,-878.6000000000039,-0.052777777777777576,11030.0,108.0
Q-Learning,2,44,-893.5000000000039,-0.07450000000000007,11230.0,200.0
Q-Learning,2,45,-901.7000000000038,-0.061654135338345635,11363.0,133.0
Q-Learning,2,46,-902.9000000000038,-0.019047619047618952,11426.0,63.0
Q-Learning,2,47,-905.4000000000038,-0.03289473684210512,11502.0,76.0
Q-Learning,2,48,-908.2000000000038,-0.03544303797468339,11581.0,79.0
Q-Learning,2,49,-922.0000000000038,-0.073015873015873,11770.0,189.0
Q-Learning,2,50,-928.3000000000037,-0.05526315789473663,11884.0,114.0
Q-Learning,2,51,-933.7000000000037,-0.051428571428571226,11989.0,105.0
Q-Learning,2,52,-937.1000000000037,-0.039999999999999834,12074.0,85.0
Q-Learning,2,53,-945.4000000000036,-0.06194029850746245,12208.0,134.0
Q-Learning,2,54,-948.5000000000036,-0.037804878048780334,12290.0,82.0
Q-Learning,2,55,-964.4000000000036,-0.07571428571428584,12500.0,210.0
Q-Learning,2,56,-965.7000000000036,-0.0203124999999999,12564.0,64.0
Q-Learning,2,57,-966.9000000000036,-0.019047619047618952,12627.0,63.0
Q-Learning,2,58,-971.4000000000036,-0.04687499999999981,12723.0,96.0
Q-Learning,2,59,-975.7000000000036,-0.045744680851063646,12817.0,94.0
Q-Learning,2,60,-986.8000000000035,-0.06851851851851827,12979.0,162.0
Q-Learning,2,61,-987.8000000000035,-0.016393442622950734,13040.0,61.0
Q-Learning,2,62,-990.4000000000035,-0.033766233766233625,13117.0,77.0
Q-Learning,2,63,-995.1000000000034,-0.0479591836734692,13215.0,98.0
Q-Learning,2,64,-998.1000000000034,-0.03703703703703688,13296.0,81.0
Q-Learning,2,65,-1002.2000000000035,-0.04456521739130417,13388.0,92.0
Q-Learning,2,66,-1006.3000000000035,-0.04456521739130417,13480.0,92.0
Q-Learning,2,67,-1007.1000000000034,-0.013559322033898227,13539.0,59.0
Q-Learning,2,68,-1012.5000000000034,-0.051428571428571226,13644.0,105.0
Q-Learning,2,69,-1011.0000000000034,0.041666666666666616,13680.0,36.0
Q-Learning,2,70,-1018.4000000000034,-0.059199999999999774,13805.0,125.0
Q-Learning,2,71,-1017.0000000000034,0.037837837837837784,13842.0,37.0
Q-Learning,2,72,-1019.3000000000034,-0.031081081081080947,13916.0,74.0
Q-Learning,2,73,-1020.1000000000033,-0.013559322033898227,13975.0,59.0
Q-Learning,2,74,-1025.2000000000032,-0.0499999999999998,14077.0,102.0
Q-Learning,2,75,-1030.4000000000033,-0.050485436893203686,14180.0,103.0
Q-Learning,2,76,-1035.3000000000034,-0.04899999999999981,14280.0,100.0
Q-Learning,2,77,-1034.0000000000034,0.03421052631578942,14318.0,38.0
Q-Learning,2,78,-1035.8000000000034,-0.02608695652173901,14387.0,69.0
Q-Learning,2,79,-1036.6000000000033,-0.013559322033898227,14446.0,59.0
Q-Learning,2,80,-1036.9000000000033,-0.005555555555555503,14500.0,54.0
Q-Learning,2,81,-1039.1000000000033,-0.030136986301369732,14573.0,73.0
Q-Learning,2,82,-1044.0000000000034,-0.04899999999999981,14673.0,100.0
Q-Learning,2,83,-1043.6000000000033,0.008510638297872348,14720.0,47.0
Q-Learning,2,84,-1048.5000000000034,-0.04899999999999981,14820.0,100.0
Q-Learning,2,85,-1049.2000000000035,-0.012068965517241306,14878.0,58.0
Q-Learning,2,86,-1047.1000000000035,0.06999999999999997,14908.0,30.0
Q-Learning,2,87,-1049.0000000000036,-0.02714285714285702,14978.0,70.0
Q-Learning,2,88,-1052.7000000000037,-0.04204545454545438,15066.0,88.0
Q-Learning,2,89,-1055.0000000000036,-0.031081081081080947,15140.0,74.0
Q-Learning,2,90,-1054.2000000000037,0.018604651162790673,15183.0,43.0
Q-Learning,2,91,-1055.7000000000037,-0.02272727272727262,15249.0,66.0
Q-Learning,2,92,-1058.4000000000037,-0.03461538461538447,15327.0,78.0
Q-Learning,2,93,-1056.6000000000038,0.0545454545454545,15360.0,33.0
Q-Learning,2,94,-1056.2000000000037,0.008510638297872348,15407.0,47.0
Q-Learning,2,95,-1057.2000000000037,-0.016393442622950734,15468.0,61.0
Q-Learning,2,96,-1055.0000000000036,0.0758620689655172,15497.0,29.0
Q-Learning,2,97,-1058.3000000000036,-0.039285714285714125,15581.0,84.0
Q-Learning,2,98,-1055.9000000000035,0.08888888888888885,15608.0,27.0
Q-Learning,2,99,-1057.3000000000036,-0.021538461538461433,15673.0,65.0
Q-Learning,3,0,-61.80000000000048,-0.09237668161435049,669.0,669.0
Q-Learning,3,1,-99.80000000000082,-0.08816705336426993,1100.0,431.0
Q-Learning,3,2,-155.10000000000142,-0.09155629139072945,1704.0,604.0
Q-Learning,3,3,-171.20000000000144,-0.07594339622641523,1916.0,212.0
Q-Learning,3,4,-273.5999999999996,-0.09525581395348667,2991.0,1075.0
Q-Learning,3,5,-280.7999999999996,-0.05853658536585343,3114.0,123.0
Q-Learning,3,6,-294.4999999999996,-0.0728723404255319,3302.0,188.0
Q-Learning,3,7,-338.40000000000003,-0.08959183673469474,3792.0,490.0
Q-Learning,3,8,-367.40000000000026,-0.08504398826979534,4133.0,341.0
Q-Learning,3,9,-395.9000000000005,-0.08482142857142919,4469.0,336.0
Q-Learning,3,10,-437.80000000000086,-0.0891489361702136,4939.0,470.0
Q-Learning,3,11,-439.80000000000086,-0.028169014084506918,5010.0,71.0
Q-Learning,3,12,-455.4000000000009,-0.07536231884057983,5217.0,207.0
Q-Learning,3,13,-482.90000000000106,-0.08435582822085948,5543.0,326.0
Q-Learning,3,14,-513.8000000000013,-0.085833333333334,5903.0,360.0
Q-Learning,3,15,-536.2000000000014,-0.08145454545454589,6178.0,275.0
Q-Learning,3,16,-549.9000000000015,-0.0728723404255319,6366.0,188.0
Q-Learning,3,17,-567.7000000000015,-0.07772925764192164,6595.0,229.0
Q-Learning,3,18,-592.0000000000017,-0.08265306122449029,6889.0,294.0
Q-Learning,3,19,-609.8000000000018,-0.07772925764192164,7118.0,229.0
Q-Learning,3,20,-630.4000000000019,-0.08015564202334667,7375.0,257.0
Q-Learning,3,21,-639.0000000000019,-0.06277372262773699,7512.0,137.0
Q-Learning,3,22,-664.4000000000021,-0.0832786885245907,7817.0,305.0
Q-Learning,3,23,-669.7000000000021,-0.05096153846153827,7921.0,104.0
Q-Learning,3,24,-694.4000000000023,-0.08288590604026896,8219.0,298.0
Q-Learning,3,25,-704.7000000000022,-0.06688311688311663,8373.0,154.0
Q-Learning,3,26,-717.0000000000022,-0.07068965517241366,8547.0,174.0
Q-Learning,3,27,-726.2000000000021,-0.0643356643356641,8690.0,143.0
Q-Learning,3,28,-755.5000000000023,-0.08517441860465179,9034.0,344.0
Q-Learning,3,29,-756.1000000000023,-0.010526315789473616,9091.0,57.0
Q-Learning,3,30,-767.1000000000023,-0.06832298136645937,9252.0,161.0
Q-Learning,3,31,-769.7000000000023,-0.033766233766233625,9329.0,77.0
Q-Learning,3,32,-788.9000000000024,-0.07901234567901265,9572.0,243.0
Q-Learning,3,33,-802.2000000000023,-0.07228260869565212,9756.0,184.0
Q-Learning,3,34,-812.9000000000023,-0.06772151898734152,9914.0,158.0
Q-Learning,3,35,-816.9000000000023,-0.04395604395604378,10005.0,91.0
Q-Learning,3,36,-834.1000000000023,-0.07713004484304953,10228.0,223.0
Q-Learning,3,37,-838.2000000000023,-0.04456521739130417,10320.0,92.0
Q-Learning,3,38,-846.7000000000023,-0.062499999999999764,10456.0,136.0
Q-Learning,3,39,-856.3000000000022,-0.06530612244897935,10603.0,147.0
Q-Learning,3,40,-862.5000000000022,-0.05486725663716793,10716.0,113.0
Q-Learning,3,41,-868.5000000000022,-0.05405405405405385,10827.0,111.0
Q-Learning,3,42,-876.9000000000021,-0.06222222222222199,10962.0,135.0
Q-Learning,3,43,-888.6000000000021,-0.06964285714285695,11130.0,168.0
Q-Learning,3,44,-898.400000000002,-0.06577181208053667,11279.0,149.0
Q-Learning,3,45,-905.400000000002,-0.05785123966942127,11400.0,121.0
Q-Learning,3,46,-907.900000000002,-0.03289473684210512,11476.0,76.0
Q-Learning,3,47,-913.000000000002,-0.0499999999999998,11578.0,102.0
Q-Learning,3,48,-929.8000000000021,-0.07671232876712347,11797.0,219.0
Q-Learning,3,49,-944.2000000000021,-0.07384615384615388,11992.0,195.0
Q-Learning,3,50,-947.400000000002,-0.03855421686746972,12075.0,83.0
Q-Learning,3,51,-954.700000000002,-0.05887096774193526,12199.0,124.0
Q-Learning,3,52,-961.9000000000019,-0.05853658536585343,12322.0,123.0
Q-Learning,3,53,-963.5000000000019,-0.023880597014925262,12389.0,67.0
Q-Learning,3,54,-973.8000000000019,-0.06688311688311663,12543.0,154.0
Q-Learning,3,55,-974.5000000000019,-0.012068965517241306,12601.0,58.0
Q-Learning,3,56,-986.7000000000019,-0.07052023121387269,12774.0,173.0
Q-Learning,3,57,-991.0000000000018,-0.045744680851063646,12868.0,94.0
Q-Learning,3,58,-991.3000000000018,-0.005555555555555503,12922.0,54.0
Q-Learning,3,59,-994.6000000000017,-0.039285714285714125,13006.0,84.0
Q-Learning,3,60,-1001.2000000000018,-0.056410256410256196,13123.0,117.0
Q-Learning,3,61,-1011.9000000000017,-0.06772151898734152,13281.0,158.0
Q-Learning,3,62,-1017.8000000000017,-0.05363636363636343,13391.0,110.0
Q-Learning,3,63,-1018.6000000000016,-0.013559322033898227,13450.0,59.0
Q-Learning,3,64,-1021.9000000000016,-0.039285714285714125,13534.0,84.0
Q-Learning,3,65,-1029.5000000000016,-0.05984251968503914,13661.0,127.0
Q-Learning,3,66,-1028.5000000000016,0.02439024390243898,13702.0,41.0
Q-Learning,3,67,-1029.9000000000017,-0.021538461538461433,13767.0,65.0
Q-Learning,3,68,-1030.4000000000017,-0.008928571428571366,13823.0,56.0
Q-Learning,3,69,-1041.0000000000016,-0.06751592356687873,13980.0,157.0
Q-Learning,3,70,-1048.0000000000016,-0.05785123966942127,14101.0,121.0
Q-Learning,3,71,-1053.2000000000016,-0.050485436893203686,14204.0,103.0
Q-Learning,3,72,-1054.5000000000016,-0.0203124999999999,14268.0,64.0
Q-Learning,3,73,-1054.7000000000016,-0.0037735849056603306,14321.0,53.0
Q-Learning,3,74,-1053.9000000000017,0.018604651162790673,14364.0,43.0
Q-Learning,3,75,-1055.7000000000016,-0.02608695652173901,14433.0,69.0
Q-Learning,3,76,-1053.6000000000017,0.06999999999999997,14463.0,30.0
Q-Learning,3,77,-1064.8000000000018,-0.06871165644171755,14626.0,163.0
Q-Learning,3,78,-1062.6000000000017,0.0758620689655172,14655.0,29.0
Q-Learning,3,79,-1065.9000000000017,-0.039285714285714125,14739.0,84.0
Q-Learning,3,80,-1070.0000000000016,-0.04456521739130417,14831.0,92.0
Q-Learning,3,81,-1077.5000000000016,-0.0595238095238093,14957.0,126.0
Q-Learning,3,82,-1078.4000000000017,-0.014999999999999918,15017.0,60.0
Q-Learning,3,83,-1078.7000000000016,-0.005555555555555503,15071.0,54.0
Q-Learning,3,84,-1078.1000000000017,0.013333333333333326,15116.0,45.0
Q-Learning,3,85,-1077.2000000000016,0.021428571428571394,15158.0,42.0
Q-Learning,3,86,-1084.5000000000016,-0.05887096774193526,15282.0,124.0
Q-Learning,3,87,-1083.4000000000017,0.027499999999999948,15322.0,40.0
Q-Learning,3,88,-1082.8000000000018,0.013333333333333326,15367.0,45.0
Q-Learning,3,89,-1082.5000000000018,0.006250000000000015,15415.0,48.0
Q-Learning,3,90,-1079.8000000000018,0.11249999999999998,15439.0,24.0
Q-Learning,3,91,-1088.9000000000017,-0.06408450704225328,15581.0,142.0
Q-Learning,3,92,-1088.9000000000017,3.483052626275001E-17,15632.0,51.0
Q-Learning,3,93,-1086.7000000000016,0.0758620689655172,15661.0,29.0
Q-Learning,3,94,-1088.4000000000017,-0.024999999999999883,15729.0,68.0
Q-Learning,3,95,-1094.3000000000015,-0.05363636363636343,15839.0,110.0
Q-Learning,3,96,-1093.3000000000015,0.02439024390243898,15880.0,41.0
Q-Learning,3,97,-1093.3000000000015,3.483052626275001E-17,15931.0,51.0
Q-Learning,3,98,-1091.7000000000016,0.045714285714285666,15966.0,35.0
Q-Learning,3,99,-1093.6000000000017,-0.02714285714285702,16036.0,70.0
Q-Learning,4,0,-49.70000000000051,-0.09069343065693523,548.0,548.0
Q-Learning,4,1,-83.00000000000078,-0.08671875000000072,932.0,384.0
Q-Learning,4,2,-153.1000000000008,-0.09321808510638299,1684.0,752.0
Q-Learning,4,3,-179.90000000000097,-0.08401253918495355,2003.0,319.0
Q-Learning,4,4,-221.10000000000136,-0.08898488120950407,2466.0,463.0
Q-Learning,4,5,-240.00000000000142,-0.07875000000000029,2706.0,240.0
Q-Learning,4,6,-300.90000000000197,-0.09227272727272808,3366.0,660.0
Q-Learning,4,7,-321.00000000000205,-0.0797619047619051,3618.0,252.0
Q-Learning,4,8,-365.4000000000025,-0.08969696969697057,4113.0,495.0
Q-Learning,4,9,-391.0000000000026,-0.08338762214983766,4420.0,307.0
Q-Learning,4,10,-434.90000000000305,-0.08959183673469474,4910.0,490.0
Q-Learning,4,11,-451.7000000000031,-0.07671232876712347,5129.0,219.0
Q-Learning,4,12,-468.60000000000315,-0.07681818181818201,5349.0,220.0
Q-Learning,4,13,-498.50000000000335,-0.08542857142857208,5699.0,350.0
Q-Learning,4,14,-528.1000000000035,-0.085302593659943,6046.0,347.0
Q-Learning,4,15,-544.9000000000036,-0.07671232876712347,6265.0,219.0
Q-Learning,4,16,-567.4000000000037,-0.08152173913043521,6541.0,276.0
Q-Learning,4,17,-579.2000000000037,-0.06982248520710041,6710.0,169.0
Q-Learning,4,18,-607.2000000000039,-0.08459214501510634,7041.0,331.0
Q-Learning,4,19,-623.400000000004,-0.07605633802816916,7254.0,213.0
Q-Learning,4,20,-631.500000000004,-0.061363636363636134,7386.0,132.0
Q-Learning,4,21,-656.8000000000042,-0.08322368421052684,7690.0,304.0
Q-Learning,4,22,-663.2000000000041,-0.055652173913043265,7805.0,115.0
Q-Learning,4,23,-671.1000000000041,-0.06076923076923054,7935.0,130.0
Q-Learning,4,24,-700.1000000000043,-0.08504398826979534,8276.0,341.0
Q-Learning,4,25,-700.2000000000044,-0.001923076923076882,8328.0,52.0
Q-Learning,4,26,-706.6000000000043,-0.055652173913043265,8443.0,115.0
Q-Learning,4,27,-732.6000000000045,-0.08360128617363399,8754.0,311.0
Q-Learning,4,28,-747.2000000000045,-0.0741116751269036,8951.0,197.0
Q-Learning,4,29,-766.8000000000045,-0.0793522267206481,9198.0,247.0
Q-Learning,4,30,-774.2000000000045,-0.059199999999999774,9323.0,125.0
Q-Learning,4,31,-785.5000000000044,-0.06890243902439001,9487.0,164.0
Q-Learning,4,32,-793.3000000000044,-0.06046511627906954,9616.0,129.0
Q-Learning,4,33,-797.8000000000044,-0.04687499999999981,9712.0,96.0
Q-Learning,4,34,-825.1000000000046,-0.08425925925925984,10036.0,324.0
Q-Learning,4,35,-833.2000000000046,-0.061363636363636134,10168.0,132.0
Q-Learning,4,36,-843.1000000000046,-0.06599999999999975,10318.0,150.0
Q-Learning,4,37,-842.4000000000045,0.015909090909090894,10362.0,44.0
Q-Learning,4,38,-861.6000000000046,-0.07901234567901265,10605.0,243.0
Q-Learning,4,39,-865.4000000000045,-0.042696629213482974,10694.0,89.0
Q-Learning,4,40,-867.4000000000045,-0.028169014084506918,10765.0,71.0
Q-Learning,4,41,-875.2000000000045,-0.06046511627906954,10894.0,129.0
Q-Learning,4,42,-887.2000000000045,-0.07017543859649106,11065.0,171.0
Q-Learning,4,43,-899.8000000000045,-0.07118644067796599,11242.0,177.0
Q-Learning,4,44,-906.2000000000045,-0.055652173913043265,11357.0,115.0
Q-Learning,4,45,-911.2000000000045,-0.04950495049504931,11458.0,101.0
Q-Learning,4,46,-911.6000000000045,-0.007272727272727215,11513.0,55.0
Q-Learning,4,47,-918.3000000000044,-0.05677966101694894,11631.0,118.0
Q-Learning,4,48,-935.4000000000044,-0.07702702702702723,11853.0,222.0
Q-Learning,4,49,-946.9000000000044,-0.06927710843373473,12019.0,166.0
Q-Learning,4,50,-948.6000000000045,-0.024999999999999883,12087.0,68.0
Q-Learning,4,51,-960.2000000000044,-0.06946107784431117,12254.0,167.0
Q-Learning,4,52,-967.4000000000043,-0.05853658536585343,12377.0,123.0
Q-Learning,4,53,-970.6000000000042,-0.03855421686746972,12460.0,83.0
Q-Learning,4,54,-971.5000000000042,-0.014999999999999918,12520.0,60.0
Q-Learning,4,55,-976.6000000000042,-0.0499999999999998,12622.0,102.0
Q-Learning,4,56,-979.0000000000042,-0.03199999999999986,12697.0,75.0
Q-Learning,4,57,-984.7000000000041,-0.052777777777777576,12805.0,108.0
Q-Learning,4,58,-993.1000000000041,-0.06222222222222199,12940.0,135.0
Q-Learning,4,59,-1002.4000000000041,-0.06458333333333309,13084.0,144.0
Q-Learning,4,60,-1003.4000000000041,-0.016393442622950734,13145.0,61.0
Q-Learning,4,61,-1008.5000000000041,-0.0499999999999998,13247.0,102.0
Q-Learning,4,62,-1017.5000000000041,-0.06382978723404231,13388.0,141.0
Q-Learning,4,63,-1019.2000000000041,-0.024999999999999883,13456.0,68.0
Q-Learning,4,64,-1023.5000000000041,-0.045744680851063646,13550.0,94.0
Q-Learning,4,65,-1025.9000000000042,-0.03199999999999986,13625.0,75.0
Q-Learning,4,66,-1026.9000000000042,-0.016393442622950734,13686.0,61.0
Q-Learning,4,67,-1038.1000000000042,-0.06871165644171755,13849.0,163.0
Q-Learning,4,68,-1037.7000000000041,0.008510638297872348,13896.0,47.0
Q-Learning,4,69,-1041.800000000004,-0.04456521739130417,13988.0,92.0
Q-Learning,4,70,-1050.300000000004,-0.062499999999999764,14124.0,136.0
Q-Learning,4,71,-1048.800000000004,0.041666666666666616,14160.0,36.0
Q-Learning,4,72,-1051.800000000004,-0.03703703703703688,14241.0,81.0
Q-Learning,4,73,-1057.100000000004,-0.05096153846153827,14345.0,104.0
Q-Learning,4,74,-1059.900000000004,-0.03544303797468339,14424.0,79.0
Q-Learning,4,75,-1061.700000000004,-0.02608695652173901,14493.0,69.0
Q-Learning,4,76,-1064.3000000000038,-0.033766233766233625,14570.0,77.0
Q-Learning,4,77,-1065.3000000000038,-0.016393442622950734,14631.0,61.0
Q-Learning,4,78,-1068.3000000000038,-0.03703703703703688,14712.0,81.0
Q-Learning,4,79,-1066.700000000004,0.045714285714285666,14747.0,35.0
Q-Learning,4,80,-1066.8000000000038,-0.001923076923076882,14799.0,52.0
Q-Learning,4,81,-1067.200000000004,-0.007272727272727215,14854.0,55.0
Q-Learning,4,82,-1068.200000000004,-0.016393442622950734,14915.0,61.0
Q-Learning,4,83,-1074.0000000000039,-0.05321100917431172,15024.0,109.0
Q-Learning,4,84,-1077.400000000004,-0.039999999999999834,15109.0,85.0
Q-Learning,4,85,-1078.200000000004,-0.013559322033898227,15168.0,59.0
Q-Learning,4,86,-1080.100000000004,-0.02714285714285702,15238.0,70.0
Q-Learning,4,87,-1080.500000000004,-0.007272727272727215,15293.0,55.0
Q-Learning,4,88,-1081.000000000004,-0.008928571428571366,15349.0,56.0
Q-Learning,4,89,-1080.000000000004,0.02439024390243898,15390.0,41.0
Q-Learning,4,90,-1081.9000000000042,-0.02714285714285702,15460.0,70.0
Q-Learning,4,91,-1080.1000000000042,0.0545454545454545,15493.0,33.0
Q-Learning,4,92,-1084.0000000000043,-0.04333333333333316,15583.0,90.0
Q-Learning,4,93,-1084.4000000000044,-0.007272727272727215,15638.0,55.0
Q-Learning,4,94,-1084.3000000000045,0.0020000000000000282,15688.0,50.0
Q-Learning,4,95,-1083.1000000000045,0.030769230769230715,15727.0,39.0
Q-Learning,4,96,-1088.9000000000044,-0.05321100917431172,15836.0,109.0
Q-Learning,4,97,-1087.1000000000045,0.0545454545454545,15869.0,33.0
Q-Learning,4,98,-1086.4000000000044,0.015909090909090894,15913.0,44.0
Q-Learning,4,99,-1086.3000000000045,0.0020000000000000282,15963.0,50.0
