@relation 'riverRank Instances list'

@attribute playersLeft numeric
@attribute position numeric
@attribute riverRank numeric
@attribute id numeric

@data
3,1,337772,1920561
3,3,-1,1920566
3,1,-1,1920567
4,4,382231,1920573
4,2,-1,1920575
4,4,744391,1920581
4,3,-1,1920584
3,3,390863,1921625
4,2,399284,1921627
4,4,-1,1921633
4,3,275708,1921636
4,1,395246,1921638
4,2,384231,1921643
4,3,744041,1921648
5,2,743845,1921651
5,4,-1,1921658
5,3,-1,1921662
5,5,-1,1921669
5,4,-1,1921673
4,4,744711,1921678
5,2,1485182,1921680
6,5,373474,1921688
6,3,366333,1921692
7,2,-1,1921697
7,1,-1,1921703
4,2,-1,1921715
5,4,-1,1921725
5,2,394710,1921728
5,1,-1,1921732
5,5,2227857,1921741
5,1,-1,1921742
5,5,-1,1921751
5,1,743804,1921752
4,3,-1,1921759
5,2,366330,1921762
5,1,-1,1921766
5,2,368531,1921787
5,1,399653,1921791
5,5,-1,1921800
5,3,399064,1921803
4,3,375486,1921808
4,2,391046,1921811
4,3,-1,1921816
4,2,397612,1921819
4,3,743974,1921824
4,2,1114187,1921827
9,6,-1,1922804
9,5,-1,1922812
9,3,744662,1922819
9,1,744741,1922826
9,9,-1,1922843
9,9,-1,1922867
8,7,386642,1922874
9,6,397092,1922881
8,3,2129778,1922897
8,2,-1,1922904
7,1,744728,1922911
7,7,-1,1922924
7,4,-1,1922928
8,8,2227839,1922939
8,7,-1,1922946
9,5,-1,1922952
8,3,388852,1922959
9,2,-1,1922966
9,1,-1,1922974
9,9,-1,1922991
8,3,-1,1922994
3,2,-1,1923667
3,3,744753,1923671
4,2,397624,1923675
3,2,744625,1923679
3,1,335392,1923681
3,3,744347,1923686
3,2,2191488,1923688
3,1,-1,1923690
8,8,-1,1924038
8,7,2063334,1924045
9,5,743625,1924051
8,5,-1,1924181
8,4,-1,1924188
8,3,-1,1924195
8,2,744216,1924202
8,1,-1,1924209
8,7,-1,1924223
8,6,1114875,1924230
7,5,-1,1924237
7,4,744223,1924243
8,2,1115368,1924248
7,1,-1,1924255
7,7,-1,1924268
7,4,-1,1924272
6,3,743649,1924331
5,5,388303,1924339
4,4,-1,1924343
4,1,380048,1924344
4,3,380065,1924350
4,2,381712,1924353
4,1,743662,1924356
4,4,397611,1924363
4,2,-1,1924365
4,1,-1,1924368
5,5,-1,1924376
3,1,394853,1924377
4,4,-1,1924383
4,3,386065,1942708
4,1,743274,1942710
4,4,-1,1942717
4,2,390683,1942719
4,1,390656,1942722
4,3,-1,1942728
4,2,744386,1942731
4,1,1485179,1942734
4,4,-1,1942741
4,1,393149,1942742
4,4,744457,1942749
4,3,-1,1942752
6,2,397064,1942755
6,1,368347,1942760
7,7,1485179,1942772
8,7,388302,1942779
7,5,-1,1942785
7,7,-1,1942794
6,3,-1,1942797
5,5,744535,1942805
6,1,744335,1942806
6,5,-1,1942816
6,4,397260,1942821
6,3,-1,1942826
5,2,-1,1942831
5,5,-1,1942839
5,4,1485179,1942843
5,3,-1,1942847
5,1,744766,1942850
4,1,-1,1943581
3,2,386473,1943586
4,1,1115201,1943588
4,2,743117,1943593
4,3,-1,1943598
6,4,-1,1829382
7,3,-1,1829387
7,1,744520,1829392
7,6,-1,1829404
7,3,-1,1829408
6,1,-1,1829413
5,2,306817,1829420
5,1,-1,1829424
5,1,-1,1829429
5,2,392514,1829435
5,5,-1,1829443
5,4,-1,1829447
4,1,-1,1829449
4,1,397275,1829453
4,1,382190,1829457
4,2,-1,1829462
4,4,-1,1829468
3,2,382255,1829470
3,2,1115045,1829473
3,1,395373,1829475
3,3,337589,1829480
3,1,744715,1829481
3,3,-1,1829486
3,1,337744,1829487
3,2,2155777,1829491
3,2,368348,1829494
3,1,-1,1829496
3,2,1485177,1829500
3,2,366148,1829503
3,1,1115550,1829505
3,1,743284,1829508
4,3,744405,1831605
5,3,-1,1831609
6,6,-1,1831617
6,5,-1,1831622
6,4,384458,1831627
6,3,-1,1831632
6,2,379865,1831637
6,1,-1,1831642
7,6,-1,1831653
7,4,-1,1831658
8,3,-1,1831664
7,2,1485180,1831671
7,1,-1,1831677
8,7,-1,1831690
8,4,-1,1831709
9,4,-1,1831772
9,6,-1,1831793
8,4,-1,1831800
7,2,-1,1831806
6,5,1114201,1831816
6,3,-1,1831820
6,5,-1,1831828
6,4,-1,1831833
6,2,-1,1831837
6,1,379671,1831842
7,6,-1,1831853
7,4,-1,1831858
7,3,-1,1831864
5,1,-1,1831869
4,3,388669,1831876
3,3,-1,1833354
5,3,-1,1833357
7,6,-1,1833365
7,5,-1,1833371
7,4,-1,1833377
7,2,-1,1833382
7,7,-1,1833394
7,6,-1,1833400
7,2,-1,1833403
7,1,-1,1833409
6,6,361560,1833421
6,5,-1,1833426
7,5,379810,1833432
7,4,-1,1833438
6,1,-1,1833442
6,6,-1,1833453
6,5,-1,1833458
6,1,-1,1833460
6,6,-1,1833471
6,4,392332,1833475
6,6,-1,1833483
5,4,-1,1833487
5,3,-1,1833491
5,5,2227896,1833498
5,3,-1,1833501
5,4,743950,1833507
5,3,-1,1833511
5,2,2224995,1833515
4,1,2131988,1833519
4,4,-1,1833526
4,2,391042,1833528
4,1,-1,1833531
4,2,368529,1833536
3,1,-1,1833539
3,3,-1,1833544
3,2,744494,1833546
3,3,375657,1833550
4,1,-1,1833551
4,2,-1,1833556
4,1,-1,1833559
4,3,368517,1833565
3,3,743858,1833569
3,1,386653,1833570
4,3,-1,1833575
4,4,-1,1833580
4,3,-1,1833583
6,6,2215476,1833590
6,5,-1,1833595
8,8,-1,1833604
7,3,361573,1833607
7,1,-1,1833612
7,6,1115720,1833624
9,8,-1,1833633
7,3,397599,1833637
7,3,-1,1833644
7,7,-1,1833655
7,6,-1,1833661
9,6,-1,1833668
9,5,-1,1833676
9,3,2098993,1833683
8,2,1485177,1833691
8,1,-1,1833698
9,5,394864,1833765
9,3,-1,1833772
8,5,-1,1833783
9,4,-1,1833790
3,2,-1,1834289
3,3,744223,1834293
4,2,-1,1834295
4,3,382078,1834300
4,2,-1,1834303
4,4,-1,1834309
4,3,743611,1834312
4,2,-1,1834315
4,3,-1,1834320
4,2,399233,1834323
5,1,397261,1834326
5,5,-1,1834335
5,1,744313,1834336
4,3,-1,1834343
4,2,373093,1834346
4,1,-1,1834349
4,3,-1,1834355
4,2,-1,1834358
4,4,-1,1834364
4,3,-1,1834367
5,4,-1,1834372
5,1,-1,1834374
4,4,-1,1834382
3,2,-1,1834384
3,3,744492,1834388
3,1,-1,1834389
3,2,743999,1834393
3,3,363951,1834397
3,3,383712,1834400
4,1,390683,1835633
5,3,-1,1835639
6,3,397274,1835644
6,1,-1,1835648
6,6,-1,1835659
6,4,-1,1835663
7,1,-1,1835666
7,7,-1,1835679
7,6,-1,1835685
7,4,391047,1835690
7,3,-1,1835696
7,6,-1,1835706
6,3,2227834,1835710
6,2,1485175,1835715
5,3,-1,1835722
5,2,744555,1835726
5,5,-1,1835734
6,2,-1,1835736
6,2,-1,1835742
7,6,-1,1859793
7,5,-1,1859799
7,4,1115215,1859805
6,3,-1,1859811
3,2,399103,1860151
2,2,1485181,1860154
2,1,744379,1860155
2,1,390641,1860157
2,1,368530,1860159
2,2,744365,1860162
2,1,382262,1860163
2,2,377643,1860166
2,1,2191647,1860167
2,1,396698,1860169
6,5,-1,1861584
6,4,-1,1861589
6,2,363771,1861593
6,6,-1,1861603
6,5,242570,1861608
5,2,-1,1861611
5,5,-1,1861619
5,2,1114720,1861621
6,6,-1,1861630
6,5,379879,1861635
7,4,-1,1861640
9,5,-1,1861648
8,2,-1,1861654
9,2,744014,1861662
9,1,-1,1861670
9,9,-1,1861687
9,8,-1,1861695
9,6,-1,1861702
9,5,-1,1861710
9,4,-1,1861718
9,3,-1,1861726
3,3,-1,1861901
3,2,744296,1861903
3,1,743859,1861905
4,3,-1,1861910
4,1,-1,1861912
4,4,-1,1861919
4,2,384457,1861921
4,1,-1,1861924
4,2,2227769,1861929
4,4,-1,1861935
4,2,1115389,1861937
4,3,-1,1861942
4,2,377497,1861945
4,1,-1,1861948
4,2,390682,1861953
4,4,-1,1861959
4,2,-1,1861961
6,6,-1,1861969
6,4,-1,1861973
6,3,306831,1861978
6,2,388851,1861983
5,1,-1,1861988
5,4,-1,1861996
6,6,-1,1862003
9,7,-1,1862010
8,5,-1,1862017
9,1,-1,1862021
3,2,1115058,1862279
3,1,396712,1862281
3,3,-1,1862286
4,1,744376,1862287
4,3,-1,1862293
4,3,-1,1862297
4,1,-1,1862299
4,4,-1,1862306
4,2,395401,1862308
4,1,1485184,1862311
4,3,1485178,1862317
4,2,2182338,1862320
4,4,-1,1862326
4,3,-1,1862329
4,1,744339,1862331
4,3,379995,1862337
4,1,399654,1862339
4,3,-1,1862345
4,3,-1,1862349
4,1,1115059,1862351
4,1,1114520,1862355
4,4,744152,1862362
4,2,744753,1862364
4,3,-1,1862369
4,2,744182,1862372
3,3,395373,1862377
3,1,-1,1862378
3,3,744217,1862383
3,2,381529,1862385
4,3,-1,1862389
4,2,394698,1862392
4,4,-1,1862398
4,2,-1,1862400
5,5,-1,1862407
5,4,-1,1862411
5,3,-1,1862415
5,5,744209,1862422
5,3,-1,1862425
5,2,-1,1862429
5,1,363954,1862433
5,4,-1,1862441
4,3,-1,1862445
3,1,1114688,1862447
3,1,-1,1862450
3,1,384248,1862453
3,1,-1,1862456
3,1,744716,1862459
3,3,744753,1862464
3,1,744659,1862465
4,2,2193492,1862469
4,1,388838,1862472
4,4,-1,1862479
3,3,744558,1862482
3,1,396906,1862483
3,1,375474,1862486
5,1,375601,1862489
5,1,-1,1862494
5,4,-1,1862502
5,3,-1,1862506
5,2,743495,1862510
5,1,1116056,1862514
5,5,-1,1862523
5,2,393245,1862525
5,4,-1,1862532
5,5,-1,1862538
6,3,-1,1862541
6,6,744478,1862550
5,2,-1,1862552
5,5,397613,1862560
5,4,-1,1862564
5,1,-1,1862566
5,3,-1,1862573
5,2,-1,1862577
5,4,-1,1862584
4,4,399652,1862589
4,2,-1,1862591
4,1,384445,1862594
5,2,-1,1862599
4,2,-1,1862604
4,4,-1,1862610
4,3,368516,1862613
4,2,379868,1862616
3,3,1114366,1862621
3,2,388614,1862623
3,3,-1,1862627
4,3,-1,1862630
3,3,-1,1863043
4,2,388851,1863045
5,1,368713,1863048
5,5,-1,1863057
5,4,-1,1863061
7,7,743274,1863069
8,7,-1,1863076
8,5,-1,1863082
8,1,744478,1863086
9,9,-1,1863102
8,7,-1,1863109
9,6,-1,1863116
9,5,-1,1863124
5,2,-1,1872225
5,1,-1,1872229
5,5,-1,1872238
4,2,386612,1872240
6,3,391047,1872245
7,2,390992,1872250
6,6,-1,1872261
7,6,-1,1872267
7,2,743859,1872270
8,8,-1,1872283
8,6,391050,1872289
7,4,395415,1872295
7,3,-1,1872301
7,1,-1,1872306
7,7,744699,1872319
5,3,-1,1872322
5,2,-1,1872326
6,1,-1,1872330
6,3,-1,1872338
6,5,2189070,1872346
6,4,-1,1872351
7,4,-1,1872357
8,2,-1,1872362
8,1,-1,1872369
7,7,-1,1872383
7,7,-1,1872390
7,5,-1,1872395
7,3,-1,1872400
7,2,-1,1872406
7,1,-1,1872412
6,6,393229,1872424
6,5,-1,1872429
6,3,-1,1872433
5,2,-1,1872438
5,1,-1,1872442
6,6,-1,1872452
5,4,-1,1872456
6,6,-1,1872463
6,3,-1,1872466
6,2,-1,1872471
6,1,-1,1872476
6,6,-1,1872487
6,5,-1,1872492
5,4,399639,1872497
5,3,744574,1872501
5,5,361559,1872508
5,4,-1,1872512
5,3,743833,1872516
5,2,396866,1872520
5,1,-1,1872524
5,4,-1,1872532
6,3,-1,1872536
6,2,-1,1872541
7,7,-1,1872552
7,6,-1,1872558
7,5,744725,1872564
3,2,-1,1872568
3,3,-1,1872572
3,2,-1,1872574
3,3,-1,1872578
6,1,-1,1872758
6,6,-1,1872769
6,5,1485182,1872774
6,4,744676,1872779
7,3,-1,1872784
7,1,-1,1872789
7,7,744651,1872802
7,4,-1,1872806
5,2,1485178,1873220
6,1,744554,1873224
6,5,-1,1873234
6,3,2227886,1873238
6,1,-1,1873242
7,5,-1,1873252
8,8,1115184,1873262
8,7,-1,1873269
8,6,399472,1873276
8,5,-1,1873283
7,3,-1,1873289
7,2,1485181,1873295
6,1,-1,1873301
5,5,-1,1873311
5,3,-1,1873314
5,1,-1,1873317
5,5,-1,1873326
8,2,-1,1873328
8,2,-1,1873336
8,1,-1,1873343
9,8,-1,1873358
9,7,-1,1873366
9,6,-1,1873374
9,5,-1,1873382
9,4,-1,1873390
9,9,-1,1873404
9,8,-1,1873412
6,2,744453,1873446
5,4,-1,1873454
4,2,388853,1873457
4,3,-1,1873462
4,2,377681,1873465
4,4,-1,1873471
4,3,-1,1873474
7,7,-1,1873482
7,6,-1,1873488
7,4,-1,1873493
7,7,-1,1873503
8,3,-1,1873506
8,2,-1,1873513
7,5,-1,1873524
9,9,397271,1878045
8,3,-1,1878058
4,4,-1,1878773
4,2,744750,1878775
4,1,399626,1878778
4,3,368700,1878784
4,2,743105,1878787
5,5,-1,1878794
5,3,1485184,1878797
7,3,-1,1878802
7,7,-1,1878813
7,6,-1,1878819
7,4,-1,1878824
7,3,-1,1878830
7,2,1115734,1878836
7,1,388614,1878842
6,4,368531,1878852
6,4,-1,1878858
6,2,744171,1878862
8,5,-1,1878871
7,4,-1,1878878
6,1,-1,1878882
6,3,-1,1878890
6,2,-1,1878895
6,1,-1,1878900
6,6,-1,1878911
6,5,-1,1878916
5,1,-1,1878918
5,4,-1,1878926
5,3,391021,1878930
6,1,-1,1878933
6,2,395442,1878940
6,6,-1,1878950
7,2,2194025,1882799
6,5,-1,1882809
6,4,-1,1882814
6,3,-1,1882819
6,5,1485181,1882827
6,4,-1,1882832
7,3,-1,1882837
8,7,-1,1882848
8,4,-1,1882853
9,3,-1,1882860
9,1,399640,1882867
9,9,-1,1882884
9,8,365771,1882892
9,6,-1,1882899
9,5,-1,1882907
9,1,1115692,1883137
9,6,-1,1883208
8,7,396697,1883218
8,2,-1,1883221
8,1,-1,1883228
7,7,-1,1883242
7,3,-1,1883245
4,3,393191,1884210
5,2,1114849,1884213
6,4,-1,1884220
6,3,744544,1884225
6,6,397261,1884234
7,5,368503,1884239
7,4,-1,1884245
7,4,-1,1884252
7,5,-1,1884260
7,4,-1,1884266
7,3,-1,1884272
7,2,368163,1884278
9,1,337759,1884284
8,8,391046,1884300
7,6,335393,1884306
8,4,-1,1885320
8,2,-1,1885326
7,7,-1,1885339
7,4,-1,1885343
8,4,-1,1885350
8,8,-1,1885362
8,2,-1,1885374
8,1,744622,1885381
8,7,-1,1885395
8,5,744689,1885401
8,2,-1,1885406
8,8,-1,1885420
8,6,-1,1885426
8,4,-1,1885432
8,2,2227830,1885438
8,8,2227820,1885452
7,5,-1,1885457
6,6,-1,1885567
7,6,-1,1885573
7,4,-1,1885578
8,1,-1,1885582
7,6,-1,1885595
8,4,-1,1885600
8,1,-1,1885605
9,8,-1,1885620
9,4,-1,1885625
3,3,363757,1887247
3,2,396359,1887249
3,2,743846,1887252
3,1,744677,1887254
3,2,393227,1887258
3,1,381696,1887260
3,3,1485175,1887265
6,4,1115694,1889900
5,1,392839,1889903
7,2,744673,1889909
7,1,273510,1889915
9,2,743115,1889923
8,5,-1,1889935
7,7,-1,1889955
7,6,-1,1889961
7,3,-1,1889965
8,8,337562,1889977
8,7,-1,1889984
9,7,-1,1889992
9,6,-1,1890000
9,2,-1,1890005
8,6,-1,1890018
9,5,1485184,1890025
9,5,-1,1893356
9,4,-1,1893364
8,1,-1,1893370
8,7,-1,1893384
8,5,-1,1893390
7,3,744755,1893396
7,2,-1,1893402
7,1,-1,1893408
5,4,1485183,1893418
6,5,-1,1893424
7,4,-1,1893429
7,3,-1,1893435
7,2,-1,1893441
7,1,-1,1893447
8,8,-1,1893461
9,7,-1,1893468
9,9,-1,1893530
8,7,-1,1893537
8,6,-1,1893544
8,5,-1,1893551
8,1,-1,1893555
6,2,743816,1893564
7,6,744569,1893574
7,5,-1,1893580
7,4,-1,1893586
7,5,-1,1893594
7,2,-1,1893598
6,6,-1,1893609
6,3,-1,1893612
9,2,744753,1895603
8,8,-1,1895618
8,6,-1,1895624
8,5,-1,1895631
9,4,744581,1895638
8,4,-1,1900972
9,7,-1,1901015
9,1,-1,1901040
9,2,-1,1901141
9,5,-1,1901165
8,6,744582,1903668
8,5,-1,1903675
7,2,-1,1903680
7,1,-1,1903686
7,5,373471,1903697
6,1,-1,1903700
6,6,-1,1903711
7,4,744404,1903715
6,2,-1,1903720
6,6,-1,1903730
8,6,-1,1903736
8,4,-1,1903742
8,2,399612,1903748
7,1,306830,1903755
7,3,-1,1903764
6,5,-1,1903773
6,4,377671,1903778
6,3,-1,1903783
6,5,399402,1903791
6,1,377863,1903793
6,6,399458,1903804
5,1,-1,1903805
4,3,-1,1903812
4,3,-1,1903816
5,5,744494,1903822
6,4,743443,1903826
6,2,393061,1903830
6,1,-1,1903835
5,3,-1,1903843
9,6,744379,1907206
4,3,-1,1909121
4,2,393232,1909124
4,3,-1,1909129
4,2,366305,1909132
4,4,395245,1909138
4,3,-1,1909141
4,2,-1,1909144
4,1,-1,1909147
4,4,-1,1909154
4,3,-1,1909157
5,2,743844,1909160
5,3,-1,1909166
6,2,-1,1909170
5,3,-1,1909177
6,1,744677,1909180
6,6,-1,1909191
6,5,-1,1909196
6,3,-1,1909200
7,5,1114691,1909453
7,4,-1,1909459
6,3,-1,1921425
6,1,-1,1921429
4,4,395415,1922530
6,2,393200,1922532
4,2,2220024,1922538
6,3,-1,1922543
6,1,1485184,1922547
6,5,399457,1922557
7,2,2220037,1922560
7,6,-1,1922571
7,5,-1,1922577
7,2,-1,1922581
7,1,744662,1922587
7,6,-1,1922599
7,3,-1,1922603
7,2,-1,1922609
6,5,384444,1922619
6,4,-1,1922624
6,3,388669,1922629
5,5,-1,1922637
4,1,383909,1923286
4,2,2037152,1923291
4,4,368684,1923297
4,2,2227888,1923299
4,3,744477,1923304
3,2,375601,1923307
3,2,375642,1923310
3,2,375629,1923313
3,2,743312,1923316
9,7,-1,1924815
9,2,-1,1924839
9,9,-1,1924855
9,8,-1,1924863
7,5,-1,1924869
5,3,-1,1924874
5,2,-1,1924878
5,5,-1,1924886
6,4,-1,1924890
6,2,-1,1924894
6,1,368151,1924899
6,6,395230,1924910
6,5,-1,1924915
6,4,-1,1924920
6,3,-1,1924925
6,2,-1,1924930
6,1,368684,1924935
7,7,-1,1924947
7,2,-1,1924949
7,1,-1,1924955
7,7,-1,1924968
7,6,-1,1924974
8,5,-1,1924980
8,4,-1,1924987
6,6,-1,1924997
6,5,-1,1925002
6,3,-1,1925006
6,2,-1,1925011
6,1,-1,1925016
6,3,-1,1943736
6,2,743454,1943752
5,3,-1,1943780
5,2,368347,1943784
6,1,743649,1943788
6,4,368697,1943797
7,7,2227901,1943806
7,5,397599,1943811
8,4,744574,1943817
8,3,-1,1943824
8,2,-1,1943831
8,1,-1,1943838
8,6,-1,1943851
8,4,-1,1943857
8,3,-1,1943864
9,2,-1,1943871
9,1,-1,1943879
9,9,-1,1943896
9,5,-1,1943901
9,9,-1,1945664
8,4,-1,1945668
7,3,-1,1945675
8,2,-1,1945681
9,8,-1,1945695
9,6,744752,1945702
7,3,-1,1945708
9,3,-1,1945715
8,8,744504,1945729
8,7,-1,1945736
9,6,-1,1945743
9,3,-1,1945759
8,6,-1,1945875
9,4,-1,1945881
8,2,-1,1945888
8,1,-1,1945895
8,7,-1,1945909
8,6,-1,1945916
8,5,-1,1945923
7,3,744405,1945929
7,3,-1,1945936
7,1,-1,1945941
8,6,-1,1945953
9,4,-1,1945959
9,2,-1,1945966
9,9,-1,1945992
5,2,-1,1948409
6,1,-1,1948413
6,6,2222249,1948424
6,3,-1,1948427
6,2,-1,1948432
6,5,-1,1948441
7,4,-1,1948446
6,2,-1,1949884
6,6,-1,1949894
6,5,390994,1949899
6,4,-1,1949904
8,3,-1,1949909
9,8,1485181,1949922
9,3,-1,1949946
9,9,-1,1949961
9,8,2163291,1949969
9,9,-1,1950009
7,1,-1,1950020
8,5,-1,1950031
8,3,-1,1950037
8,8,-1,1950050
9,3,-1,1950053
9,2,-1,1950061
9,1,-1,1950069
9,5,-1,1950082
9,4,1485181,1950090
9,8,744753,1950103
9,7,-1,1950111
7,3,-1,1950116
7,7,-1,1950127
7,4,-1,1950131
7,3,744767,1950137
7,1,-1,1950142
7,7,-1,1950155
7,4,-1,1950159
8,3,-1,1950404
8,2,-1,1950411
7,7,-1,1950424
8,7,-1,1950431
8,6,-1,1950438
9,1,-1,1950441
9,9,-1,1950458
9,7,-1,1950465
9,6,-1,1950473
9,5,-1,1950481
9,4,-1,1950489
9,3,-1,1950497
9,2,399247,1950505
9,1,-1,1950513
8,8,-1,1950529
8,6,-1,1950535
8,1,-1,1950538
9,7,-1,1950552
9,6,397599,1950560
9,4,-1,1950567
9,9,2227911,1950581
9,8,-1,1950589
9,7,-1,1950597
9,6,-1,1950605
9,5,-1,1950613
9,4,-1,1950621
8,2,2227776,1950628
8,1,-1,1950635
8,2,382248,1950644
8,1,363768,1950651
8,8,-1,1950666
8,7,-1,1950673
8,6,-1,1950680
7,3,-1,1950685
7,1,399472,1950690
7,7,2227876,1950703
7,5,-1,1950708
7,3,744389,1950713
7,2,-1,1950719
7,1,-1,1950725
7,6,-1,1950737
7,4,-1,1950742
7,5,-1,1950803
8,4,-1,1950809
8,3,1485183,1950816
8,2,373472,1950823
8,1,-1,1950830
5,5,-1,1950899
6,3,-1,1950908
6,5,-1,1950921
6,2,-1,1950924
7,3,-1,1950931
7,2,-1,1950937
5,4,-1,1950946
5,1,-1,1950948
6,5,-1,1950957
6,3,-1,1950961
5,5,-1,1951422
6,4,-1,1951426
6,3,-1,1951431
6,2,-1,1951436
6,1,-1,1951441
6,6,-1,1951452
5,2,363939,1951454
5,5,-1,1951462
5,4,-1,1951466
5,2,1485176,1951469
5,1,-1,1951473
5,5,-1,1951482
6,5,-1,1951487
6,4,-1,1951492
6,2,744742,1951496
7,1,2599202,1951501
7,3,-1,1951510
8,1,-1,1951515
8,7,-1,1951529
8,5,-1,1951535
9,5,-1,1951543
5,4,-1,1952749
5,3,337590,1952753
5,1,-1,1952756
6,6,-1,1952766
6,5,-1,1952771
7,3,-1,1952775
6,6,-1,1952785
7,4,-1,1952789
8,2,390641,1952794
9,1,-1,1952801
6,1,744401,1952810
5,5,-1,1952820
5,3,-1,1952823
6,5,-1,1954312
7,2,-1,1954315
7,7,-1,1954327
7,4,-1,1954331
7,2,-1,1954336
7,7,-1,1954348
6,5,-1,1954353
6,1,744491,1954987
6,5,-1,1954997
6,1,-1,1954999
6,5,-1,1955009
6,1,-1,1955011
7,6,-1,1955022
7,4,-1,1955027
4,3,-1,1955033
8,3,-1,1955550
8,2,-1,1955557
6,6,-1,1955569
6,5,-1,1955574
7,4,-1,1955579
7,3,-1,1955585
7,5,-1,1955594
7,4,-1,1955600
8,1,-1,1955604
9,9,2227866,1955620
9,6,395387,1955626
9,5,-1,1955634
8,3,-1,1955641
5,4,-1,1955800
6,1,744171,1955802
6,6,-1,1955813
6,1,744156,1955814
6,5,-1,1955824
7,4,-1,1955829
7,3,-1,1955835
7,2,-1,1955841
8,1,-1,1955847
8,7,-1,1955861
8,4,-1,1955866
7,3,-1,1955873
8,5,-1,1955882
8,2,-1,1955887
8,8,-1,1955901
7,3,-1,1955904
4,4,-1,1956076
4,3,-1,1956079
4,1,-1,1956223
4,4,-1,1956230
4,3,-1,1956233
4,1,-1,1956235
4,4,-1,1956242
4,3,-1,1956245
4,2,1115902,1956248
4,4,-1,1956254
4,3,743976,1956257
4,2,744574,1956260
4,1,-1,1956263
4,2,395244,1956268
4,1,-1,1956271
4,4,380022,1956278
5,1,-1,1956279
4,4,1485184,1956287
4,2,1114890,1956289
4,1,363954,1956292
4,4,-1,1956299
4,3,380062,1956302
4,2,-1,1956305
4,3,-1,1956310
5,2,2599140,1956313
5,1,-1,1956317
5,5,1485180,1956326
4,3,-1,1956329
4,2,744361,1956332
4,3,1115694,1956337
4,1,-1,1956339
4,4,390656,1956346
4,3,-1,1956349
4,2,-1,1956352
4,1,-1,1956355
4,4,-1,1956362
4,2,332816,1956364
4,4,-1,1956370
4,2,306816,1956372
4,1,-1,1956375
4,2,744283,1956380
4,1,399613,1956383
5,4,397246,1956390
5,3,-1,1956394
5,2,-1,1956398
5,5,-1,1956406
5,3,-1,1956409
5,1,-1,1956412
5,4,744467,1956420
5,1,-1,1956422
5,5,-1,1956431
5,1,744674,1956432
5,4,361377,1956440
5,3,384079,1956444
5,1,-1,1956447
5,4,-1,1956455
5,3,-1,1956459
5,2,-1,1956463
5,5,-1,1956471
6,6,-1,1956482
6,5,-1,1956487
7,5,384458,1957440
6,3,-1,1957445
7,2,-1,1957450
8,8,-1,1957463
7,3,-1,1957466
7,1,-1,1957471
7,7,-1,1957484
6,4,390865,1957488
5,5,-1,1958046
6,5,-1,1958051
6,4,-1,1958056
6,2,1116004,1958060
6,6,-1,1958070
6,5,-1,1958075
6,4,-1,1958080
6,3,-1,1958085
7,6,-1,1958094
7,3,744715,1958098
5,2,375643,1958104
5,1,399653,1958108
5,2,1485184,1958114
6,5,-1,1958122
6,2,-1,1958125
6,6,-1,1958135
6,5,2224940,1958140
5,1,-1,1958142
7,3,-1,1958149
7,2,-1,1958155
7,4,-1,1958164
6,3,-1,1958170
6,2,399571,1958175
7,4,-1,1958183
7,3,-1,1958189
6,2,-1,1958195
6,1,744001,1958200
6,6,-1,1958211
6,4,-1,1958215
6,2,-1,1958219
6,1,744391,1958224
6,2,-1,1958231
6,6,-1,1958241
5,4,-1,1958245
5,4,-1,1958250
5,2,-1,1958253
5,4,-1,1958260
6,5,-1,1958266
6,1,-1,1958268
9,7,-1,1959362
9,3,-1,1959377
9,2,-1,1959385
7,4,-1,1959406
8,8,744676,1959417
8,7,-1,1959424
8,6,-1,1959431
8,3,-1,1959436
8,2,1485176,1959443
7,1,-1,1959450
7,7,-1,1959463
6,6,-1,1959469
7,4,-1,1959473
7,2,-1,1959478
7,6,744195,1959489
6,1,-1,1959491
6,6,-1,1959502
8,5,-1,1959507
8,4,1114369,1959514
8,3,-1,1959521
8,2,2215096,1959528
9,1,-1,1959535
6,5,-1,1959548
6,5,744625,1959554
6,4,-1,1959559
6,3,-1,1959564
6,1,-1,1959568
6,6,399654,1959579
6,5,-1,1959584
6,4,-1,1959589
5,4,-1,1959595
5,2,-1,1959598
5,1,393247,1959602
5,5,-1,1959611
6,5,-1,1959616
7,5,399654,1959622
7,2,-1,1959626
7,1,-1,1959632
7,6,337771,1959644
7,3,-1,1959648
8,7,-1,1959659
8,4,1485184,1959664
8,3,-1,1959671
8,7,-1,1959683
4,2,-1,1961122
4,4,-1,1961128
5,3,-1,1961131
5,2,1485181,1961135
5,1,744716,1961139
5,4,-1,1961147
5,3,-1,1961151
5,2,1485184,1961155
4,4,-1,1961162
4,3,-1,1961165
4,2,-1,1961168
4,1,-1,1961171
4,4,-1,1961178
4,2,-1,1961180
4,1,743958,1961183
4,3,-1,1961189
4,2,-1,1961192
3,3,-1,1961197
3,2,1114552,1961199
3,3,1116059,1961203
3,2,388823,1961205
3,3,-1,1961209
7,7,-1,1962165
7,6,-1,1962171
7,5,397583,1962177
7,3,-1,1962182
8,3,-1,1962189
8,2,-1,1962196
8,8,-1,1962210
8,2,-1,1962250
8,1,-1,1962257
8,8,-1,1962272
8,6,-1,1962278
8,5,-1,1962285
2,1,744454,1963175
3,3,744765,1963179
3,2,1116059,1963181
3,1,368672,1963183
3,1,390867,1963186
3,1,-1,1963189
3,3,-1,1963194
3,1,383725,1963195
