@relation 'Turn Round 1'

@attribute playersLeft numeric
@attribute position numeric
@attribute rank numeric
@attribute playersStreet numeric
@attribute pot numeric
@attribute chips numeric
@attribute chipsBets numeric
@attribute action string

@data
9,4,396893,3,390,1476,120,c:0
3,1,332830,2,220,2651,100,c:40
5,1,301523,3,260,2761,120,c:0
5,1,743617,2,200,1850,120,c:40
2,1,363771,2,160,4512,80,c:40
8,1,397078,2,320,1892,140,c:40
9,1,399247,4,480,2202,160,c:60
6,2,398895,2,290,2632,180,r:80
8,5,1114157,4,1270,2932,320,r:60
6,1,395443,2,300,4397,120,c:40
4,1,1485184,2,360,4307,220,r:80
5,3,358996,2,300,5267,220,c:40
8,2,397092,2,190,4697,80,c:40
8,1,744738,2,200,4617,120,c:40
9,9,1485184,2,490,4467,320,r:80
3,1,378967,2,220,17868,100,c:40
3,1,1485178,2,280,18028,180,r:80
3,2,744337,2,340,18158,180,c:40
3,1,397205,2,380,18918,220,r:80
4,1,2194168,2,360,19328,180,r:80
4,2,1115903,2,640,18918,320,r:80
5,1,743820,2,240,19888,160,c:40
7,2,304452,4,400,76397,100,c:0
5,1,2224924,2,200,2186,160,c:40
6,2,386442,2,170,2366,120,c:40
3,1,398726,2,280,2156,140,c:40
5,3,365968,2,270,2156,140,c:40
5,3,395217,2,350,2456,160,c:40
3,1,744363,2,220,2356,140,c:40
6,2,386648,2,290,2456,180,c:40
5,2,363954,2,260,1716,120,c:40
4,3,743453,2,570,1546,320,r:80
4,2,744389,2,640,1606,340,r:80
4,3,1114832,3,780,1536,300,r:80
3,1,361573,2,220,2356,100,c:40
3,1,744764,3,480,2280,200,c:40
3,2,388852,2,410,2080,240,c:40
2,2,397078,2,360,1670,220,c:40
2,1,375642,2,240,1730,120,c:40
2,1,385896,2,440,1150,260,c:40
3,2,744675,2,380,170,170,c:40
3,1,391021,2,400,230,180,r:80
5,1,744463,2,280,1895,160,r:80
5,2,393061,2,320,3025,160,c:40
5,2,744013,3,360,3035,120,c:0
5,4,743958,3,840,3015,340,c:0
5,2,390132,3,680,2555,240,c:40
5,2,390864,3,520,2095,200,c:0
5,1,397608,2,220,1895,120,c:40
8,4,744685,3,570,2000,220,c:40
5,2,394711,2,430,1960,180,r:80
4,1,1485181,2,680,1705,260,r:80
4,4,1115550,2,400,2285,260,r:80
5,2,393162,2,220,2095,120,c:40
5,1,399457,2,300,2095,180,r:80
5,1,393204,2,280,2675,180,c:40
4,3,384262,2,190,2475,120,c:40
4,1,398543,3,600,2585,280,c:40
4,2,368713,2,460,3095,200,c:40
3,1,384009,2,220,11300,100,c:40
4,1,397598,2,240,11775,120,c:40
4,1,395398,4,560,11965,140,c:0
5,2,743984,3,440,11755,180,c:40
5,1,368685,2,640,11575,200,c:40
5,1,375122,2,200,11365,140,c:40
5,1,368530,3,300,11395,100,c:40
5,1,361208,3,240,11265,80,c:40
5,2,744356,2,500,11725,180,c:40
6,2,398556,2,170,12065,120,c:40
5,4,744376,2,340,12025,180,c:40
5,4,1114017,2,560,11705,300,r:80
4,4,383910,2,380,12455,180,c:40
4,3,396163,2,200,12665,120,c:40
4,2,744520,2,290,12825,180,c:40
5,1,744204,2,340,12645,200,c:40
5,4,2227924,2,390,3467,220,r:80
6,1,384438,2,240,3487,100,c:40
4,1,2227916,2,460,3017,260,r:80
7,3,744620,2,230,3077,360,c:40
3,2,744489,2,240,2878,160,c:40
6,6,399440,2,360,3623,160,c:40
6,2,354420,2,240,3973,80,c:40
6,1,397623,2,360,4133,180,c:40
7,6,744514,3,440,4023,160,c:0
7,4,383709,4,440,3823,100,c:0
5,1,377851,4,320,4578,80,c:0
3,1,377498,2,200,4678,100,c:40
7,4,372896,3,300,3063,160,c:40
5,1,742930,2,300,3393,160,c:40
5,1,743999,3,420,3213,180,c:0
5,1,743102,4,400,3633,100,c:0
6,3,744711,2,350,3973,200,c:40
6,1,1485179,3,940,4103,360,r:40
5,2,397272,3,360,4343,160,c:0
4,3,399611,2,530,4563,300,c:40
4,2,1115988,2,300,4873,120,c:40
5,1,399289,3,520,5983,140,c:40
5,1,743649,2,280,6123,160,c:40
4,3,365785,2,230,5853,140,c:40
5,2,387755,2,210,5703,100,c:40
5,1,332788,2,180,5713,80,c:40
5,1,393020,2,220,5713,100,c:40
6,1,393036,3,300,5453,140,c:40
3,1,397205,2,180,4618,120,c:40
3,2,391046,2,170,4718,80,c:40
3,1,1485175,2,280,4598,180,c:40
3,3,379319,2,250,4778,120,c:40
4,1,399416,3,380,5058,160,c:40
3,3,385712,2,320,4788,180,c:40
3,2,382037,2,180,4398,80,c:40
3,1,377864,2,240,4318,140,c:40
3,2,1485178,2,410,4258,200,r:80
3,1,390121,2,300,4468,120,c:40
3,2,744401,2,170,4538,120,c:40
3,1,744154,3,420,4413,220,c:0
3,2,392848,3,240,4403,120,c:0
3,1,386234,3,240,4283,160,c:40
3,3,2149017,2,380,4523,180,c:40
3,1,368531,2,240,4303,100,c:40
4,1,375669,2,160,18203,80,c:40
3,1,1115002,2,240,18243,160,r:80
2,1,744568,2,160,18433,120,c:40
3,2,306829,3,420,17076,140,c:0
4,2,1115734,2,480,16786,260,c:40
4,3,744715,2,250,17396,100,c:40
5,4,742934,3,500,17596,120,c:0
2,1,337771,2,200,17256,220,c:40
2,1,377811,2,440,17466,220,r:80
2,1,368711,2,240,17526,120,c:40
2,1,393240,2,240,17746,200,c:40
2,2,744502,2,360,17896,180,c:40
2,1,743987,2,200,18056,140,c:40
2,1,394332,2,320,17866,160,c:40
2,1,394514,2,240,17626,120,c:40
3,2,1114680,2,580,17206,300,r:80
3,3,744513,2,420,17006,240,c:40
3,2,380060,2,170,16656,80,c:40
3,1,2222051,2,340,19202,240,c:40
2,1,390458,2,240,19142,160,c:40
2,1,744368,2,200,18712,100,c:40
3,2,386261,3,420,18271,140,c:0
4,1,390811,2,280,17961,120,c:40
2,1,743832,2,200,18071,100,c:40
6,3,397256,2,270,18793,100,c:40
5,1,385713,2,220,18673,100,c:40
5,2,395385,2,180,18823,120,c:40
3,1,744767,2,220,22366,140,c:40
3,2,379500,2,170,22386,80,c:40
2,1,744384,2,160,22596,80,c:40
3,2,744635,2,320,22684,180,c:40
3,1,744179,2,260,19374,100,c:40
3,1,743832,2,220,19089,100,c:40
3,1,743654,2,240,19119,120,c:40
3,2,743464,2,170,21859,80,c:40
2,1,337561,2,160,21669,160,c:40
3,2,744548,2,320,21195,180,c:40
3,1,381685,2,220,21015,140,c:40
4,2,368696,2,130,23123,60,c:40
4,1,396358,2,200,22743,140,c:40
4,1,373092,2,200,22388,100,c:40
4,2,386443,2,270,22018,140,c:40
4,1,397275,3,480,21878,200,c:40
4,2,395203,2,190,21988,80,c:40
4,1,361024,3,320,22168,220,c:40
3,1,359194,3,180,21808,60,c:0
3,2,1114524,3,420,21958,180,r:40
4,1,356814,3,300,22848,100,c:40
3,1,382260,2,260,22408,120,c:40
2,1,379147,2,160,22658,80,c:40
2,1,368686,2,200,22808,140,c:40
5,1,384079,2,200,5083,80,c:40
4,4,2227915,3,560,4963,300,c:0
5,2,397258,2,180,5793,160,c:40
5,1,382077,2,160,5973,60,c:40
5,5,368151,3,600,5913,200,c:40
5,1,394642,3,320,5693,140,c:40
5,2,744621,2,280,5353,160,c:40
3,1,744737,2,180,5643,120,c:40
3,1,399456,3,240,5723,80,c:0
3,2,337561,2,290,6093,140,c:40
3,1,743105,2,180,6183,80,c:40
3,2,390655,2,180,6083,80,c:40
4,2,1116030,2,290,5513,180,r:80
4,2,383896,3,430,6243,140,c:40
6,4,368670,2,350,6253,120,c:40
5,2,1113976,2,290,5883,160,c:40
6,1,399103,2,180,5743,120,c:40
4,1,337590,2,220,5983,100,c:40
4,4,383543,2,410,2004,200,c:40
4,1,743859,3,440,1584,140,c:0
8,8,398711,2,500,3052,180,c:40
4,3,397177,2,390,2892,180,r:80
4,3,375651,2,270,3042,120,c:40
4,1,744040,2,500,3172,200,c:40
3,1,742927,2,220,3117,100,c:40
3,2,388806,2,180,3237,80,c:40
5,3,743833,2,310,2127,180,c:40
5,1,744572,2,260,2102,140,c:40
4,3,376939,3,400,2452,160,c:0
4,1,744311,2,220,2517,100,c:40
4,3,2162550,2,330,2577,220,r:80
4,3,395245,2,230,2197,140,c:40
3,1,399063,2,280,1947,160,c:40
6,3,393020,3,320,2087,140,c:0
6,3,393022,2,270,1847,120,c:40
7,2,744748,2,330,1817,180,c:40
4,2,389951,2,210,2217,100,c:40
4,2,399655,2,210,2497,140,c:40
4,2,394891,2,290,1992,180,c:40
3,2,744584,2,210,2132,140,c:40
6,3,381981,3,440,2616,220,c:0
3,2,390865,2,280,2771,160,c:40
8,2,744658,2,240,2851,140,c:40
8,5,744400,3,580,2701,180,c:0
7,2,744199,2,280,3101,160,c:40
6,1,368686,2,220,4186,140,c:40
7,3,394163,4,620,3966,180,c:0
7,3,744466,3,580,3716,220,c:40
6,1,1115383,2,120,3991,60,c:40
4,2,368334,2,210,4861,100,c:40
5,2,366331,2,370,4871,140,c:40
6,3,2224982,2,230,4541,140,c:40
9,1,397275,4,420,4246,140,c:0
9,1,399636,2,360,4456,180,r:80
7,2,2160522,2,430,4836,220,r:80
9,2,375586,2,270,6536,100,c:40
9,2,385699,3,300,6256,120,c:0
8,2,1115046,2,430,6266,300,r:80
7,2,365601,2,570,6596,200,c:40
7,1,335393,2,260,6396,120,c:40
2,1,368529,2,120,7886,60,c:40
2,1,380035,2,160,7916,80,c:40
3,2,1485180,2,340,7606,180,c:40
4,2,395242,2,220,7806,140,c:40
4,1,388852,2,260,7896,120,c:40
4,2,335392,2,260,8046,240,c:40
4,3,742934,2,250,8426,160,c:40
4,1,388839,2,200,8596,80,c:40
3,2,366316,2,210,8336,100,c:40
9,9,744689,2,360,8521,180,c:40
3,2,393190,2,240,8176,160,c:40
3,2,396906,2,180,8156,80,c:40
3,1,397582,2,240,8256,120,c:40
3,1,328239,2,300,8686,140,c:40
4,2,1115381,2,340,8846,180,c:40
5,5,1485183,2,490,9171,520,r:80
4,1,384445,2,180,9086,80,c:40
3,1,1115228,2,160,9086,80,c:40
4,1,383725,2,320,8891,200,c:40
4,2,743846,3,370,9306,120,c:40
5,1,337575,2,200,9371,120,c:40
3,1,397622,3,480,9361,200,c:40
3,1,386656,2,140,9481,60,c:40
3,1,744339,2,320,9471,180,r:80
4,2,1485177,2,200,9251,140,c:40
5,1,399289,2,180,9001,80,c:40
9,4,397599,4,360,8781,80,c:0
6,6,1115903,3,450,9101,180,c:0
6,5,399611,2,250,8921,100,c:40
5,3,363884,2,230,9071,100,c:40
3,1,384191,2,160,9301,120,c:40
3,1,337589,2,180,9461,80,c:40
6,1,744203,2,540,9351,260,r:80
8,6,744479,2,330,8441,160,c:40
7,2,386439,2,220,8691,180,c:40
4,1,390865,2,200,9131,140,c:40
4,3,365953,2,230,9041,100,c:40
4,1,744749,2,200,8921,100,c:40
4,1,393201,2,400,9071,240,r:80
4,1,391019,2,140,8711,60,c:40
3,2,358814,2,250,8811,120,c:40
3,2,368685,2,210,9441,100,c:40
3,2,375484,2,210,9391,100,c:40
3,1,395442,2,220,9336,140,c:40
6,5,391050,2,230,9542,100,c:40
6,4,386036,2,350,9722,180,c:40
7,2,361559,3,310,9252,100,c:40
8,6,384426,3,440,9522,220,c:0
8,4,377796,3,330,10002,140,c:0
4,3,306818,3,520,10322,220,c:0
4,1,379812,2,280,9572,100,c:40
3,1,393245,2,220,9757,100,c:40
4,2,744520,2,240,11022,140,c:40
8,2,744755,2,330,6987,200,c:40
8,1,1114312,3,360,6787,100,c:40
8,2,390863,2,250,30288,100,c:40
7,1,337378,3,480,30438,200,c:0
7,3,393244,3,330,25241,180,c:40
9,1,394711,2,280,24551,140,c:40
7,2,390863,2,210,24901,140,c:40
7,1,743986,3,460,24341,160,c:0
8,6,744371,2,430,24371,260,c:40
7,1,386614,5,800,24541,140,c:0
5,4,397245,2,370,25266,180,c:40
5,1,390683,2,220,25046,140,c:40
6,5,2227897,4,1170,24671,320,c:60
6,3,373460,2,310,25601,140,c:40
7,3,366305,2,270,25751,200,c:40
7,2,1115018,3,770,25981,280,r:80
4,1,391049,3,300,26941,100,c:0
4,3,742935,2,260,26841,100,c:40
4,2,395331,3,360,27001,160,c:0
4,1,330267,2,240,26941,140,c:40
4,3,399233,2,350,27021,200,c:40
8,2,392850,3,270,27231,120,c:40
5,2,393231,2,210,27711,140,c:40
5,5,1485182,2,250,27801,160,c:40
5,3,744340,2,480,27951,180,c:40
6,2,391044,2,210,28251,140,c:40
4,1,396909,2,180,29880,80,c:40
2,1,396712,2,240,51002,160,r:80
2,1,382206,2,200,50602,100,c:40
2,1,388823,2,160,50552,80,c:40
3,1,375625,2,260,52019,140,c:40
4,1,387739,2,400,52029,200,c:40
3,3,397626,2,290,49654,140,c:40
2,2,744329,2,240,50291,120,c:40
3,1,377290,2,200,50185,140,c:40
5,2,1115040,2,130,49975,100,c:40
5,1,2970355,2,160,49975,100,c:40
5,2,744672,2,270,50195,140,c:40
5,4,1485183,2,540,51155,300,r:80
3,2,388302,2,250,51655,160,c:40
3,2,397271,2,250,51665,120,c:40
3,1,381694,2,280,51795,160,c:40
3,2,397246,2,320,51855,160,c:40
3,2,2131948,2,240,52070,140,c:40
3,3,373388,2,260,54080,120,c:40
4,1,744496,2,220,53940,100,c:40
2,1,2160733,2,240,54190,160,r:80
3,1,391049,2,220,54050,100,c:40
3,3,396543,2,450,54080,220,c:40
3,1,384457,2,140,54160,100,c:40
3,1,395384,2,240,54340,100,c:40
3,1,365419,2,320,54470,200,c:40
3,1,1485182,2,740,54690,400,r:80
3,2,744734,2,250,54620,120,c:40
4,2,395244,2,320,53495,160,c:40
7,2,743942,2,220,53940,140,c:40
8,3,1115848,2,360,53540,180,r:80
8,1,390796,3,580,54160,200,c:40
4,1,384456,2,120,57761,100,c:40
4,2,382232,2,170,57451,120,c:40
3,1,397049,2,160,58754,80,c:40
3,3,744535,2,300,58674,180,c:40
3,1,373445,2,140,58604,60,c:40
3,2,393245,2,250,58504,160,c:40
3,1,368685,2,240,58674,120,c:40
3,1,397268,2,300,58294,180,c:40
3,3,384387,2,340,58494,140,c:40
3,1,330633,2,200,58184,80,c:40
3,2,1115546,2,440,59394,240,r:80
5,2,395190,2,500,60134,220,c:40
6,4,743857,3,930,61056,300,c:40
9,2,1485181,2,370,60536,220,r:80
9,1,306465,2,620,60766,220,c:40
8,2,744650,3,630,61226,220,c:0
7,3,363743,2,230,60256,100,c:40
4,2,2191657,2,170,60646,120,c:40
4,3,392513,2,390,61026,220,r:80
4,1,1114014,2,240,61426,160,r:80
4,2,393035,3,430,61526,140,c:40
6,4,399626,3,990,72050,320,c:40
7,4,383671,2,580,71730,180,c:40
7,3,2189450,4,1150,72130,360,r:60
6,4,2129582,2,380,71520,180,c:40
6,1,366333,4,560,71720,220,c:0
6,5,382240,3,430,72300,140,c:0
6,3,399101,2,690,73185,420,r:80
7,4,374939,3,500,72965,180,c:0
7,1,381890,3,500,73075,220,c:40
6,3,382036,2,230,73755,100,c:40
6,2,388833,3,550,73655,220,c:40
6,4,397627,2,330,73705,160,c:40
4,1,381891,3,660,73485,240,c:40
4,2,395401,2,210,73745,180,c:40
4,2,744119,3,680,74225,220,c:40
4,1,743973,3,360,74005,160,c:0
4,2,1114367,3,360,73850,240,c:0
4,3,337575,3,400,74130,160,c:0
4,2,1114327,2,290,73970,260,r:80
4,3,379680,2,300,74200,100,c:40
3,2,275888,2,280,72042,160,c:40
3,1,361573,2,260,72592,100,c:40
3,2,386627,2,240,72452,140,c:40
3,1,743125,2,180,72312,80,c:40
3,1,388849,2,280,72482,180,c:40
8,4,381699,3,550,65742,220,c:0
2,2,1116041,2,440,60173,220,c:40
2,1,382202,2,240,60393,160,c:40
2,2,384388,2,440,60553,260,c:40
2,2,376951,2,360,60423,220,c:40
4,4,397272,2,390,59921,220,c:40
4,1,399470,3,540,59561,200,c:40
7,6,397245,2,350,59778,200,c:40
4,1,1114876,3,240,60188,200,c:0
6,2,743945,2,280,60128,120,c:40
6,5,1485184,2,750,59828,400,r:80
7,2,1485183,3,780,60173,300,c:40
7,5,744683,2,250,60833,140,c:40
2,1,397626,2,160,58253,120,c:40
2,1,744363,2,240,58203,160,c:40
4,1,743111,2,300,58304,120,c:40
4,1,743313,2,240,58134,100,c:40
7,6,386219,2,310,57914,180,c:40
7,4,743859,2,190,58234,120,c:40
4,1,2227907,2,300,58299,180,r:80
6,1,397613,2,200,57066,180,c:40
4,2,744033,2,220,55746,140,c:40
4,1,743285,2,240,55606,140,c:40
4,2,744455,2,320,55816,200,c:40
4,2,367616,2,250,2266,160,c:40
4,1,399599,2,480,2106,240,c:40
6,1,392513,2,420,1761,240,r:80
9,3,395415,3,750,2320,280,r:40
8,2,375305,3,340,2870,140,c:40
8,3,397627,4,570,3245,220,c:0
4,1,399455,3,360,3325,120,c:40
5,4,363911,3,530,3225,360,c:0
6,4,306829,2,270,3855,120,c:40
7,1,744702,2,160,3360,100,c:40
6,2,399430,2,320,2688,160,c:40
7,3,744366,2,270,2408,160,c:40
6,1,391050,2,280,2558,180,r:80
7,4,395163,2,420,2778,160,c:40
9,4,2227863,2,790,3173,320,r:80
7,4,1114128,2,590,2888,300,r:80
7,3,395245,2,540,2558,220,c:40
8,2,744752,2,210,2348,100,c:40
8,8,397247,3,820,1993,360,r:80
7,2,397608,2,360,2223,200,c:40
8,4,744470,2,310,2033,180,r:80
8,6,392867,2,430,1983,220,c:40
9,1,393245,2,180,1383,160,c:40
9,6,366151,2,230,1583,80,c:40
7,1,744387,2,460,2832,220,c:40
8,3,1485184,2,470,2422,260,r:80
9,3,397608,2,270,3002,120,c:40
7,2,381980,2,190,2937,80,c:40
7,2,383881,3,490,2767,200,c:0
5,2,2127581,3,370,2237,160,r:80
6,1,744154,2,180,3897,80,c:40
6,5,1114314,2,350,3937,240,r:80
6,1,382063,2,180,3637,80,c:40
7,1,744310,2,420,3137,180,r:40
7,6,393161,2,490,3457,220,r:80
5,1,399648,2,200,4037,140,c:40
5,1,2227892,3,680,4277,240,r:80
5,1,1485184,2,340,4742,200,r:80
7,6,368697,3,500,5752,220,c:0
8,2,399050,2,320,6332,160,c:40
7,3,1114694,2,370,6412,200,r:80
6,4,1115567,3,350,6712,100,c:0
6,2,363940,2,210,6932,220,c:40
7,4,1485184,2,350,7062,180,r:80
7,5,385360,3,290,7552,120,c:0
7,3,368487,2,290,7842,100,c:40
7,1,744632,2,300,7722,140,c:40
7,5,744392,2,250,7882,140,c:40
4,1,1114210,2,200,7497,140,r:80
2,1,395401,2,440,7407,260,r:80
3,1,744709,2,140,7842,100,c:40
7,2,395247,2,400,6852,120,c:40
8,6,399289,2,390,7017,200,c:40
8,1,388641,2,260,6997,160,c:40
6,3,1115989,2,590,6507,380,r:80
6,1,392472,3,260,38928,120,c:40
5,2,395442,3,480,38233,240,c:40
9,3,368531,2,350,37463,160,c:40
3,2,744348,2,340,50236,180,c:40
4,2,368711,2,250,50046,120,c:40
4,2,397613,2,280,49866,180,c:40
4,1,386442,3,360,49686,120,c:0
4,1,743676,2,240,49106,100,c:40
4,1,390431,2,300,49256,180,c:40
4,2,744697,2,250,48856,160,r:80
8,6,388483,3,350,48769,100,c:0
9,4,388665,3,470,48669,120,c:0
7,1,744215,2,380,48586,220,r:80
7,1,1115547,2,880,48276,320,r:80
8,2,743963,3,740,49591,200,c:0
6,6,1485184,2,430,50754,220,r:80
9,1,744480,2,380,50504,140,c:40
9,5,743298,2,230,50924,120,c:40
6,5,390118,2,430,1840,240,r:80
8,8,373473,2,500,2210,260,r:80
9,4,1115171,2,310,1690,260,r:80
9,2,368162,3,430,1797,140,c:40
7,2,385882,2,180,1547,120,c:40
9,3,399471,2,490,2967,240,c:40
9,2,384457,2,250,2727,120,c:40
8,1,390952,2,680,3342,260,r:80
9,2,388472,2,200,2842,120,c:40
8,2,377122,2,460,2282,140,c:40
9,1,743112,2,260,2372,140,c:40
6,1,744383,2,460,2152,260,r:80
9,5,373459,2,350,2472,200,c:40
9,2,744137,2,300,2272,160,c:40
7,7,399557,3,640,2132,240,r:40
7,1,393247,2,300,2052,160,c:40
9,2,368686,3,350,1632,100,c:0
9,1,392861,2,400,1482,180,c:40
6,3,1113920,2,400,1172,240,c:40
4,1,366306,2,160,862,160,c:40
7,2,397268,3,800,2013,320,r:80
9,7,1485184,2,650,2301,280,r:80
8,3,391049,2,250,2326,140,c:40
7,3,397582,3,670,2196,220,r:80
4,2,375248,2,200,1696,120,c:40
4,2,1115553,2,420,2496,220,r:80
6,4,1114364,3,700,2116,260,r:40
9,2,390445,2,190,2816,120,c:40
7,2,392459,3,590,3186,220,r:80
7,2,399106,3,700,2936,260,r:80
7,6,1114367,2,490,3416,280,r:80
7,2,395388,2,260,2340,100,c:40
8,7,381347,3,690,2600,520,c:0
6,3,390653,2,360,2895,140,c:40
6,2,396867,2,740,3115,320,r:80
7,3,388669,3,310,2675,120,c:40
9,7,1485181,2,470,2885,260,r:80
9,1,397625,2,440,2026,200,c:40
6,4,396710,2,480,2106,220,r:80
6,4,744284,2,370,2276,180,r:80
7,2,380017,2,370,2096,220,c:40
9,8,368306,2,350,2248,200,c:40
8,2,397621,2,280,2293,100,c:40
8,6,386572,2,330,1713,160,c:40
9,6,744387,3,640,2052,220,r:40
9,2,395232,4,730,2632,220,c:0
8,3,388834,3,270,2334,80,c:0
8,4,388846,2,210,2254,120,c:40
6,6,399275,2,530,2004,280,r:80
6,3,744392,2,230,1854,80,c:40
7,1,743128,2,220,2284,140,c:40
7,2,388833,2,250,17184,160,c:40
3,1,1114045,2,340,17314,200,c:40
3,1,1485181,2,300,17154,180,r:80
5,5,744209,2,350,60833,180,c:40
5,1,398923,2,180,61063,80,c:40
9,7,743469,2,410,69284,160,c:40
7,2,390952,2,270,67732,160,r:80
7,1,368710,3,500,67572,240,c:0
5,4,1485183,2,400,67972,220,r:80
8,1,363771,3,440,59340,120,c:40
6,2,2008591,2,470,72484,220,r:80
6,2,399077,2,290,73494,160,c:40
8,1,2227918,2,340,73134,180,r:80
7,4,744587,2,380,7073,120,c:40
9,7,388807,4,730,7058,160,c:0
8,7,2217855,2,310,6193,180,c:40
8,5,1115863,2,510,6583,260,r:80
5,4,398895,2,290,7423,180,c:40
4,4,2213081,2,340,7878,200,c:40
4,2,366150,2,290,7778,140,c:40
4,1,399467,3,420,7623,180,c:0
7,3,378925,3,450,8233,180,c:40
8,1,743957,3,420,8573,160,c:40
2,1,394851,2,200,10307,140,c:40
3,2,383891,2,210,10357,140,c:40
3,1,1485183,2,380,10217,220,r:80
6,1,397515,2,300,10027,180,c:40
6,1,372924,3,980,10487,340,c:40
8,2,394163,2,380,12057,180,c:40
7,1,386051,3,440,12337,180,c:0
8,2,368517,2,250,12102,160,c:40
8,1,744700,3,440,12052,220,c:40
8,8,743274,2,400,12172,220,c:40
7,1,743795,4,400,13052,140,c:60
9,4,383515,3,400,13312,160,c:0
3,1,1115688,2,160,14377,120,c:40
4,1,388670,2,180,14837,80,c:40
3,1,397598,2,200,14537,140,c:40
3,1,306632,2,160,14757,120,c:40
3,1,744221,2,200,14757,140,c:40
2,1,395440,2,200,14227,100,c:40
2,2,1485176,2,320,14037,200,c:40
3,2,744572,2,240,13877,140,c:40
3,2,388844,2,170,13557,120,c:40
3,1,743777,2,300,13437,180,r:80
3,1,395228,2,340,13622,200,c:40
3,2,395443,2,180,13422,120,c:40
2,1,368475,2,200,13602,140,c:40
3,2,381305,2,210,12252,100,r:80
3,3,2227915,2,490,12222,280,r:80
3,2,744028,2,340,12362,180,c:40
3,1,393135,3,300,12212,140,c:0
2,1,335393,2,200,12052,100,c:40
2,1,383516,2,240,11862,120,c:40
2,1,1116004,2,280,11802,140,c:40
2,1,385868,2,200,12572,100,c:40
2,1,337768,2,200,12832,100,c:40
2,1,397582,2,240,12922,160,c:40
2,2,379121,2,200,13162,100,c:40
2,1,397063,2,240,13022,120,c:40
3,1,1115365,2,240,12962,220,c:40
8,3,2227886,2,330,13642,240,c:40
9,6,1115352,3,400,13542,160,c:40
7,2,396684,3,370,13582,120,c:40
8,7,2222038,2,300,13402,180,c:40
8,2,743312,2,360,13462,160,c:40
8,8,399470,3,750,13372,240,r:80
3,1,381332,3,360,14392,120,c:40
3,1,366094,2,340,14032,200,c:40
4,2,386290,3,480,13702,160,c:40
4,1,1114523,2,360,13482,200,r:80
4,1,386105,2,220,13712,140,c:40
4,2,304451,2,200,14182,80,c:40
4,1,397088,3,300,14712,140,c:40
4,1,1114876,3,700,14612,260,r:80
4,2,398922,2,290,14832,160,c:40
5,5,1485178,2,350,14562,200,c:40
5,1,1485177,2,340,14412,140,r:80
3,1,743857,2,280,14792,180,r:80
3,1,380023,2,200,14782,100,c:40
3,3,1485183,2,290,14682,180,c:40
3,1,366317,2,260,14707,120,c:40
2,1,744620,2,240,14147,160,c:40
2,1,2227889,2,240,14527,320,c:40
2,2,744349,2,480,14727,280,r:80
2,1,393036,2,200,14277,140,c:40
3,1,1114871,2,160,14097,160,c:40
3,1,1114550,3,540,14077,180,c:40
3,2,392853,2,330,14257,160,r:80
3,1,367953,2,120,13737,60,c:40
3,2,742765,2,360,13797,220,c:40
3,1,1114539,2,300,14017,180,r:80
3,2,1485183,2,290,14317,180,r:80
4,3,377822,3,380,15247,120,c:0
4,3,744387,2,360,19792,140,c:40
6,2,744197,2,250,19692,100,c:40
6,3,743654,2,450,19862,200,r:80
6,2,744760,2,420,20192,280,c:40
6,1,381896,2,260,21402,140,c:40
6,2,384453,2,240,21772,260,c:40
6,2,381642,3,520,22332,180,c:40
2,2,2101401,2,320,22472,200,c:40
4,2,743976,2,680,22532,320,r:80
3,1,744477,2,220,2219,100,c:40
5,2,399583,2,280,2709,160,c:40
8,1,393149,2,400,2639,180,c:40
7,6,382023,3,360,2579,180,c:0
5,1,388276,2,260,2379,100,c:40
5,2,744699,3,540,2699,180,c:40
5,5,399655,2,300,2359,180,c:40
5,2,1485177,2,420,2259,240,r:80
2,1,1114692,2,200,1969,100,c:40
8,1,2193309,2,340,2221,200,c:40
7,4,394895,2,590,1911,280,c:40
7,3,1114694,2,270,1411,120,c:40
9,7,381881,3,260,1471,120,c:0
7,1,1485184,2,1000,1883,600,r:80
4,2,240176,2,170,2403,120,c:40
5,4,744587,2,590,2363,240,c:40
7,2,368348,3,610,2588,240,c:0
8,1,1115391,2,300,3568,180,c:40
9,7,744662,2,460,3038,240,r:80
9,7,396543,2,310,2808,120,c:40
8,6,375305,2,270,3118,160,c:40
9,6,744546,3,500,2958,240,c:40
3,3,397584,2,410,3808,240,c:40
3,2,363910,2,210,4058,140,c:40
7,1,1485180,2,860,4458,1020,r:80
6,1,393189,2,280,9538,140,c:40
5,3,275875,3,580,9128,160,c:0
7,7,743481,2,320,9528,180,c:40
7,6,392499,4,880,9348,200,c:0
9,6,394839,2,420,9358,160,c:40
9,2,391036,2,400,9368,180,c:40
5,2,744625,2,250,22328,160,c:40
7,2,388276,2,390,21853,180,c:40
7,1,744294,3,260,21443,80,c:0
7,2,743118,2,370,21513,200,r:80
5,2,242570,2,240,22073,100,c:40
8,2,337757,2,290,21753,180,r:80
6,6,744350,2,470,11672,220,c:40
6,1,382049,2,280,10902,100,c:40
6,1,1116029,3,560,10612,220,c:0
5,3,382995,2,470,10322,240,c:40
8,1,1114891,4,600,10062,180,c:60
7,3,388571,2,460,10732,260,r:80
9,2,1114482,2,410,10472,240,r:80
9,2,391036,3,310,3024,140,c:0
3,2,394698,2,410,2289,240,r:80
3,1,375667,2,160,2049,120,c:40
4,1,379289,2,260,2069,120,c:40
4,2,399650,2,320,1949,200,c:40
4,1,1485184,2,360,1749,180,r:80
